S2_B4,S2_B5,S2_B6,S2_B7,S2_B8,L8_B4,L8_B5,L8_B6,L8_B7,Year,Month,sm_surface
0.0297,0.0254,0.0234,0.02295,0.0211,0.023781,0.031715,0.047803,0.047308,2019,1,0.19792
0.04195,0.03935,0.03745,0.03775,0.0336,0.097467,0.265988,0.251,0.161158,2019,1,0.151938
0.04715,0.042,0.0311,0.03005,0.0263,0.224435,0.303731,0.4061,0.372014,2019,1,0.110535
0.032,0.02695,0.0249,0.0243,0.0231,0.05663,0.194543,0.167482,0.108523,2019,1,0.208527
0.0904,0.1311,0.1755,0.1924,0.1997,-0.00582,-0.00673,0.004655,0.004903,2019,1,0.095782
0.02875,0.0261,0.02365,0.0232,0.02105,0.0508,0.170287,0.157995,0.091803,2019,1,0.098634
0.03255,0.0298,0.027,0.02685,0.0241,0.05091,0.237718,0.114091,0.061993,2019,1,0.061633
0.15885,0.19175,0.24375,0.27245,0.28655,-0.00021,-0.00042,0.007185,0.006937,2019,1,0.130007
0.15405,0.18005,0.20205,0.21645,0.22275,0.069253,0.173588,0.123001,0.078286,2019,1,0.084544
0.06625,0.10305,0.1699,0.19375,0.20665,0.06037,0.232946,0.14771,0.087691,2019,1,0.108105
0.06575,0.1181,0.2592,0.29385,0.3083,0.000351,-0.00115,0.005617,0.005439,2019,1,0.104245
0.0613,0.107,0.1843,0.2084,0.2278,0.09744,0.289816,0.251509,0.165956,2019,1,0.117205
0.1136,0.1452,0.1836,0.2,0.2088,0.094016,0.13869,0.158311,0.148233,2019,1,0.19906
0.1246,0.1574,0.2021,0.2251,0.2372,0.045836,0.21426,0.178373,0.105484,2019,1,0.211605
0.1371,0.1668,0.1972,0.2157,0.2276,0.068139,0.20106,0.209874,0.131251,2019,1,0.19144
0.109,0.1437,0.2044,0.2247,0.2296,0.283478,0.5282,0.358401,0.247521,2019,1,0.208345
0.11325,0.15275,0.21605,0.2447,0.2619,0.065458,0.226168,0.226676,0.146624,2019,1,0.151938
0.03105,0.02905,0.02665,0.02655,0.0249,0.115824,0.269494,0.28323,0.194336,2019,1,0.076654
0.1527,0.19745,0.24015,0.26145,0.2736,0.108715,0.214356,0.309245,0.213751,2019,1,0.231003
0.084,0.12525,0.2542,0.3197,0.3242,0.621494,0.687315,0.561695,0.445356,2019,1,0.124345
0.0472,0.0448,0.0403,0.03865,0.0349,0.073996,0.091679,0.100039,0.082838,2019,1,0.167841
0.024,0.0222,0.01995,0.01925,0.01775,0.095226,0.2147,0.244139,0.181054,2019,1,0.112899
