S2_B4,S2_B5,S2_B6,S2_B7,S2_B8,L8_B4,L8_B5,L8_B6,L8_B7,Year,Month,sm_surface
0.0719,0.1037,0.1933,0.2141,0.2154,0.179486,0.217574,0.202889,0.176173,2019,12,0.142322
0.1353,0.17075,0.23055,0.24885,0.2548,0.082232,0.243781,0.188795,0.140079,2019,12,0.211345
0.01065,0.01425,0.01125,0.01005,0.0071,0.135583,0.242723,0.236727,0.165723,2019,12,0.227998
0.128,0.1641,0.22015,0.24185,0.25065,0.615512,0.587792,0.3973,0.298768,2019,12,0.196526
0.10355,0.08805,0.0435,0.0422,0.03715,0.093631,0.2675,0.20161,0.144163,2019,12,0.125217
0.0759,0.1198,0.2105,0.2411,0.2473,0.115576,0.29841,0.255111,0.181164,2019,12,0.16881
0.0362,0.0257,0.0141,0.0141,0.0123,0.114023,0.195945,0.171085,0.12516,2019,12,0.289941
0.0662,0.1085,0.22575,0.26435,0.2805,0.00603,-0.00324,0.008065,0.009742,2019,12,0.220815
0.1896,0.204,0.2119,0.2185,0.2282,0.079139,0.215608,0.166974,0.116786,2019,12,0.096808
0.0744,0.1156,0.2089,0.2385,0.2518,0.06807,0.276493,0.18753,0.106102,2019,12,0.209077
0.159,0.1845,0.2174,0.2341,0.2527,0.010733,0.010458,0.010182,0.008505,2019,12,0.157217
0.0622,0.1017,0.1865,0.2149,0.2284,0.036115,0.20381,0.103297,0.053632,2019,12,0.283966
0.0619,0.1165,0.2386,0.2798,0.2798,-0.00094,-0.00174,0.00328,0.003445,2019,12,0.143857
0.0837,0.1324,0.25115,0.28495,0.292,0.148948,0.31007,0.298218,0.226635,2019,12,0.171882
0.1228,0.11965,0.08095,0.081,0.0711,0.317523,0.36012,0.392268,0.35198,2019,12,0.118486
0.4125,0.4662,0.4768,0.479,0.4627,0.149938,0.276231,0.312586,0.238996,2019,12,0.263953
9.99E-02,1.42E-01,2.15E-01,2.39E-01,2.51E-01,2.89E-02,-0.00197,0.009536,0.009289,2019,12,0.091761
0.13345,0.1392,0.10465,0.10505,0.09455,0.102253,0.2928,0.196,0.133163,2019,12,0.120188
0.0572,0.1035,0.1802,0.2097,0.2287,0.108206,0.279999,0.231104,0.155561,2019,12,0.23234
0.0226,0.0183,0.0123,0.0124,0.0107,0.103545,0.233895,0.221025,0.165063,2019,12,0.121602
0.1079,0.14855,0.23605,0.2673,0.27815,0.146693,0.318416,0.221712,0.167592,2019,12,0.172017
0.0623,0.105,0.2094,0.2451,0.253,0.143709,0.224325,0.21602,0.164375,2019,12,0.238903
0.1943,0.2056,0.199,0.2008,0.2052,-0.03946,0.013593,0.041588,0.05234,2019,12,0.208782
0.1123,0.1471,0.2169,0.2392,0.2492,-0.00021,-0.00098,0.004848,0.005054,2019,12,0.233986
0.1768,0.2089,0.2502,0.2705,0.2857,0.066997,0.164733,0.160085,0.109815,2019,12,0.152096
0.202,0.2327,0.2729,0.2912,0.3011,0.080087,0.23725,0.220998,0.138635,2019,12,0.178447
0.05345,0.08655,0.1523,0.1727,0.18045,0.10415,0.223198,0.236617,0.15134,2019,12,0.221679
0.0578,0.111,0.229,0.2687,0.2818,0.025665,-0.00712,0.009522,0.012039,2019,12,0.245528
0.241,0.24955,0.2425,0.2434,0.2531,0.10173,0.23604,0.261258,0.1839,2019,12,0.154939
0.1406,0.1744,0.2241,0.2474,0.2624,0.094828,0.256954,0.212816,0.131898,2019,12,0.222021
0.1054,0.1495,0.216,0.2421,0.2562,0.069129,0.002455,0.008175,0.008642,2019,12,0.29355
0.01655,0.01675,0.01505,0.01485,0.0121,0.10492,0.317289,0.176186,0.113899,2019,12,0.106421
0.091,0.1176,0.1519,0.1662,0.1626,0.097825,0.284853,0.200207,0.129065,2019,12,0.106071
0.00965,0.00915,0.007,0.00695,0.00655,0.14507,0.282048,0.24737,0.163275,2019,12,0.166849
0.0758,0.12325,0.1935,0.2185,0.22955,0.128653,0.191352,0.202298,0.14518,2019,12,0.333603
0.087,0.1301,0.2087,0.2406,0.2438,0.054581,0.244978,0.154874,0.083635,2019,12,0.113766
0.0605,0.1041,0.2186,0.2557,0.2627,0.074477,0.266785,0.219705,0.13693,2019,12,0.114401
0.0663,0.1026,0.21125,0.2436,0.24805,0.1201,0.285843,0.272093,0.189345,2019,12,0.128166
0.0128,0.0139,0.0129,0.0133,0.0098,0.13264,0.120513,0.08237,0.057538,2019,12,0.279021
0.1035,0.1316,0.1941,0.2139,0.2211,0.081641,0.281346,0.183336,0.12296,2019,12,0.303889
0.0145,0.0176,0.01445,0.0133,0.01045,0.049122,0.072869,0.085711,0.08061,2019,12,0.184223
0.0892,0.1213,0.1685,0.186,0.199,-0.00137,-0.00094,0.003885,0.004022,2019,12,0.253923
0.0692,0.0541,0.0272,0.0274,0.0241,0.105333,0.28675,0.243713,0.163138,2019,12,0.10327
0.09,0.1314,0.201,0.2231,0.24,0.02022,0.020248,0.025445,0.022255,2019,12,0.127918
0.16405,0.18745,0.2165,0.23325,0.24665,0.047088,0.057042,0.04739,0.041808,2019,12,0.225777
0.0926,0.1242,0.1997,0.2213,0.2244,0.397438,0.49399,0.266111,0.229729,2019,12,0.191244
0.0967,0.1312,0.1902,0.2116,0.223,0.06389,0.256129,0.155506,0.100424,2019,12,0.136701
0.036,0.0898,0.2103,0.249,0.2659,0.07005,0.25793,0.17939,0.106488,2019,12,0.145945
0.07725,0.0938,0.0743,0.07755,0.0738,0.180848,0.19677,0.163784,0.106625,2019,12,0.208964
0.2032,0.23835,0.26705,0.2853,0.29575,0.065458,0.239436,0.182387,0.111932,2019,12,0.258705
0.06385,0.0968,0.18075,0.2061,0.21415,0.082315,0.279724,0.179885,0.12472,2019,12,0.109714
0.1495,0.1741,0.209,0.2264,0.2398,0.113582,0.253915,0.207303,0.17092,2019,12,0.190703
0.1099,0.1418,0.1875,0.2056,0.2049,0.076196,0.231351,0.187613,0.118395,2019,12,0.124804
0.1405,0.1785,0.2137,0.2321,0.2574,0.373568,0.552524,0.313054,0.230031,2019,12,0.109435
0.07605,0.1194,0.2364,0.27555,0.2775,0.009687,0.005672,0.015875,0.01362,2019,12,0.214531
0.0895,0.1269,0.1713,0.1906,0.1982,0.116924,0.240605,0.194914,0.159618,2019,12,0.102155
0.3527,0.3653,0.3561,0.3555,0.3618,9.00E-05,-0.00082,0.003527,0.003514,2019,12,0.115186
0.0619,0.1025,0.1848,0.2114,0.2174,0.098815,0.190473,0.164375,0.12571,2019,12,0.244543
0.08785,0.12995,0.2706,0.31575,0.33115,0.18962,0.326831,0.219815,0.173312,2019,12,0.132727
0.0719,0.1193,0.2023,0.2321,0.2433,0.099406,0.130811,0.07786,0.049425,2019,12,0.149952
0.2078,0.23195,0.2539,0.2705,0.2749,0.218165,0.403515,0.279724,0.232273,2019,12,0.200961
0.0685,0.0874,0.1083,0.1202,0.1205,0.056176,0.284866,0.157761,0.106955,2019,12,0.142351
0.06795,0.10535,0.18805,0.21585,0.219,0.210328,0.363654,0.353933,0.29269,2019,12,0.199857
0.3115,0.3215,0.3088,0.3101,0.3137,0.060425,-0.00863,0.005507,0.00702,2019,12,0.119905
0.0982,0.1201,0.1331,0.1372,0.1415,0.064028,0.25705,0.169325,0.10118,2019,12,0.121602
0.0972,0.1354,0.21315,0.2415,0.25025,0.14353,0.297888,0.23384,0.177245,2019,12,0.265905
0.123,0.1326,0.1038,0.1084,0.0997,0.225604,0.280136,0.313466,0.227955,2019,12,0.24522
0.1259,0.12535,0.0872,0.0877,0.078,0.106652,0.262825,0.241293,0.171168,2019,12,0.229584
0.1505,0.1891,0.2409,0.2662,0.2849,-0.00045,-0.00142,0.003789,0.003912,2019,12,0.213769
0.13435,0.16495,0.215,0.24065,0.2513,0.311775,0.401947,0.267665,0.237085,2019,12,0.189302
0.124,0.1452,0.16,0.1724,0.1872,0.115617,0.202463,0.237223,0.1751,2019,12,0.183445
0.1083,0.1425,0.1922,0.2146,0.2137,0.039305,-0.00362,0.004476,0.00581,2019,12,0.118786
0.1017,0.1385,0.2017,0.2238,0.2288,0.044008,0.051295,0.062886,0.059999,2019,12,0.183992
0.06535,0.10715,0.1904,0.21915,0.22635,0.007405,-0.00118,0.00383,0.004022,2019,12,0.153085
0.0845,0.1164,0.1911,0.2232,0.2335,0.234583,0.396008,0.342121,0.266015,2019,12,0.296074
0.09,0.12715,0.20275,0.2263,0.23205,0.076746,0.279256,0.191462,0.12076,2019,12,0.295226
0.096,0.12505,0.1814,0.20215,0.21335,0.273151,0.37695,0.246366,0.202696,2019,12,0.162406
0.1251,0.1639,0.1693,0.1803,0.1846,0.081971,0.187668,0.180394,0.127058,2019,12,0.131272
0.0952,0.1346,0.22365,0.25365,0.2678,0.058514,0.21558,0.160841,0.098196,2019,12,0.120111
0.1111,0.1155,0.0902,0.0921,0.0856,0.349656,0.430589,0.280191,0.243273,2019,12,0.117529
0.1695,0.19705,0.22625,0.24015,0.24575,0.201995,0.228093,0.25287,0.18038,2019,12,0.10527
0.3041,0.3164,0.3096,0.3143,0.3174,0.145757,0.133657,0.086137,0.05586,2019,12,0.158812
0.2221,0.2417,0.2408,0.2475,0.2465,0.12494,0.269755,0.287383,0.202449,2019,12,0.185117
0.07625,0.1199,0.22345,0.2576,0.27155,0.056809,-0.11208,-0.00115,0.005961,2019,12,0.246659
0.0701,0.05525,0.0228,0.0231,0.0211,0.122094,0.218261,0.205405,0.166822,2019,12,0.091396
0.0124,0.0114,0.0095,0.0096,0.0084,0.226044,0.38245,0.210919,0.168734,2019,12,0.184836
0.1297,0.1319,0.1003,0.1043,0.0866,0.149731,0.130784,0.09821,0.092958,2019,12,0.125512
0.07025,0.056,0.02835,0.02785,0.0258,0.123221,0.10151,0.060081,0.059545,2019,12,0.183565
0.2321,0.2327,0.152,0.1472,0.1397,0.2191,0.291728,0.354538,0.302975,2019,12,0.166115
0.19295,0.21735,0.24125,0.25755,0.27525,0.0013,0.000626,0.00537,0.005246,2019,12,0.091459
0.0492,0.0372,0.0194,0.0189,0.0156,0.126205,0.250615,0.193883,0.144795,2019,12,0.23064
0.077,0.1171,0.1821,0.2071,0.2121,0.054059,0.281484,0.16498,0.095515,2019,12,0.214818
0.013,0.01295,0.011,0.0101,0.00875,0.132296,0.257366,0.262894,0.198104,2019,12,0.135823
0.1,0.1245,0.14125,0.15435,0.1653,0.225329,0.33438,0.29742,0.24231,2019,12,0.214409
0.1255,0.1368,0.12035,0.1287,0.1217,0.173711,0.171071,0.101744,0.09524,2019,12,0.274919
0.1335,0.1444,0.1382,0.1465,0.1338,0.148178,0.3016,0.293488,0.210218,2019,12,0.108108
0.1234,0.1376,0.0999,0.1004,0.0864,0.051928,0.270415,0.166163,0.09095,2019,12,0.118858
0.0811,0.1215,0.1964,0.223,0.2355,0.0409,-0.00237,0.001878,0.002716,2019,12,0.194587
0.0702,0.1127,0.2138,0.2446,0.259,0.103407,0.228423,0.229908,0.159205,2019,12,0.151613
0.01655,0.01485,0.0112,0.01135,0.0103,0.106886,0.205391,0.205474,0.158077,2019,12,0.266816
2.27E-01,2.43E-01,2.34E-01,2.36E-01,2.36E-01,1.07E-01,0.300816,0.189455,0.140093,2019,12,0.127727
0.0631,0.1066,0.2228,0.2502,0.2631,0.056823,0.251055,0.151725,0.09348,2019,12,0.105632
0.1186,0.1508,0.1875,0.20535,0.21815,0.299139,0.423521,0.343936,0.265933,2019,12,0.21782
0.0881,0.1249,0.2054,0.2347,0.2516,0.20238,0.311665,0.347223,0.280068,2019,12,0.093543
0.1094,0.129,0.1489,0.1623,0.1539,0.113651,0.223418,0.178194,0.13407,2019,12,0.195548
0.0532,0.0955,0.1837,0.2146,0.2318,0.173189,0.35242,0.210369,0.150941,2019,12,0.155179
0.0866,0.1367,0.2522,0.2858,0.2987,0.24396,0.274238,0.276685,0.205708,2019,12,0.191456
0.1077,0.08955,0.0358,0.03555,0.0305,0.09909,0.30325,0.209365,0.156964,2019,12,0.131286
0.0259,0.0217,0.0171,0.0165,0.0157,0.103573,0.17466,0.156043,0.101895,2019,12,0.235204
0.1721,0.2005,0.2477,0.2669,0.2773,0.095529,0.174193,0.113239,0.076691,2019,12,0.096097
0.10455,0.12865,0.1584,0.16955,0.17685,0.042784,-0.00883,0.000461,0.002592,2019,12,0.123657
0.06695,0.1013,0.1873,0.212,0.21365,0.162698,0.25386,0.276933,0.218467,2019,12,0.192176
0.09115,0.1242,0.17805,0.2013,0.21675,0.358291,0.438674,0.260721,0.223253,2019,12,0.229584
0.0854,0.1284,0.235,0.2687,0.2761,0.120348,0.143434,0.131444,0.104673,2019,12,0.265543
0.06855,0.1303,0.3052,0.35045,0.3585,0.130715,0.339138,0.181191,0.127896,2019,12,0.128214
0.1196,0.11535,0.0762,0.07515,0.06585,0.015806,-0.00405,0.001369,0.002208,2019,12,0.156519
0.0934,0.1278,0.1771,0.1996,0.2097,0.388473,0.504935,0.283588,0.242516,2019,12,0.162815
0.13065,0.1328,0.10245,0.1055,0.0948,-0.00211,-0.00164,0.007873,0.006882,2019,12,0.217024
0.08845,0.1314,0.26045,0.2993,0.31395,0.045052,0.04552,0.035703,0.03353,2019,12,0.182055
0.0168,0.0188,0.01555,0.01445,0.01165,0.147806,0.347044,0.264351,0.192728,2019,12,0.271992
0.0897,0.1191,0.1778,0.1979,0.2069,-0.0049,-0.00362,0.004531,0.004614,2019,12,0.15195
0.1403,0.174,0.2308,0.2534,0.2671,0.191944,0.323229,0.251963,0.210451,2019,12,0.201781
0.0689,0.108,0.1811,0.2039,0.2089,0.116566,0.294725,0.232754,0.190459,2019,12,0.15317
0.08375,0.0691,0.0246,0.02535,0.0216,0.238955,0.344129,0.231516,0.195161,2019,12,0.194129
0.1144,0.1167,0.0761,0.079,0.0691,0.332029,0.367971,0.215718,0.130041,2019,12,0.225454
0.0996,0.13765,0.222,0.2491,0.2567,0.092916,0.189318,0.181961,0.127786,2019,12,0.225777
0.3969,0.4143,0.3943,0.3937,0.4005,0.077695,-0.00393,0.001162,0.00328,2019,12,0.140144
0.0831,0.1232,0.2021,0.2287,0.2347,0.080005,0.099338,0.135404,0.130536,2019,12,0.146302
0.2233,0.2453,0.2527,0.2675,0.2786,0.056933,0.22295,0.171278,0.103903,2019,12,0.164965
0.09375,0.123,0.1491,0.1599,0.16715,0.133135,0.31557,0.199039,0.150185,2019,12,0.176309
0.1223,0.1601,0.2291,0.2563,0.2764,0.075935,0.197128,0.172625,0.122437,2019,12,0.126839
0.0491,0.10465,0.26515,0.3077,0.3204,0.061883,0.249185,0.199135,0.11328,2019,12,0.205086
0.0527,0.0968,0.259,0.3144,0.3291,0.078218,0.229248,0.166465,0.108028,2019,12,0.137402
0.1271,0.1743,0.3053,0.3481,0.3583,0.134331,0.304199,0.252114,0.192453,2019,12,0.108639
0.08535,0.12415,0.20885,0.2338,0.239,0.059655,-0.01223,0.010884,0.010513,2019,12,0.12319
0.1633,0.19495,0.2438,0.266,0.2754,0.12076,0.13583,0.034795,0.030161,2019,12,0.114049
0.0678,0.1321,0.2429,0.2769,0.2911,0.301394,0.26079,0.110365,0.135046,2019,12,0.118786
0.1354,0.17,0.2167,0.235,0.2503,0.070655,0.003624,0.009935,0.010843,2019,12,0.099826
0.2519,0.2632,0.2421,0.2433,0.2429,0.139309,0.285471,0.221616,0.166218,2019,12,0.269914
0.1417,0.1664,0.20165,0.21975,0.2343,0.148123,0.235751,0.239698,0.197485,2019,12,0.201092
0.11145,0.1415,0.1813,0.19795,0.206,0.108811,0.125586,0.023836,0.013428,2019,12,0.117165
0.1267,0.1331,0.1036,0.1042,0.0912,0.085863,0.18148,0.17884,0.135885,2019,12,0.137119
0.0784,0.1137,0.1949,0.224,0.2361,0.171759,0.345298,0.276946,0.214439,2019,12,0.123941
0.1541,0.1979,0.2701,0.2948,0.3082,0.08259,0.166493,0.1674,0.114518,2019,12,0.196318
0.0342,0.0262,0.0146,0.0149,0.0122,0.286338,0.404904,0.321194,0.249295,2019,12,0.237306
0.1037,0.1489,0.2201,0.2471,0.2497,0.44372,0.456604,0.234473,0.14419,2019,12,0.134843
0.0864,0.1156,0.1795,0.1987,0.2,0.074409,0.269673,0.199465,0.134469,2019,12,0.143511
0.0842,0.1298,0.2311,0.2642,0.2719,0.138786,0.235861,0.190885,0.145634,2019,12,0.159128
0.0979,0.14535,0.2464,0.27755,0.28645,0.003156,0.003115,0.007474,0.007144,2019,12,0.270572
0.3294,0.3375,0.3307,0.3329,0.3455,0.370377,0.393835,0.104287,0.067877,2019,12,0.163719
0.1024,0.1327,0.1882,0.2025,0.2122,0.000984,0.000544,0.005824,0.005837,2019,12,0.149761
0.1756,0.2127,0.2584,0.2788,0.2949,0.133094,0.324824,0.227322,0.179266,2019,12,0.149111
0.1143,0.1325,0.1317,0.1382,0.1425,-0.00149,-0.00193,0.003046,0.003211,2019,12,0.113498
0.0885,0.0965,0.0823,0.0844,0.0822,-0.00388,-0.00145,0.00757,0.008313,2019,12,0.136781
0.1148,0.11325,0.06915,0.07035,0.0611,0.40643,0.40247,0.31557,0.253915,2019,12,0.204953
0.1597,0.196,0.2733,0.3018,0.315,0.000392,-0.00098,0.003624,0.003596,2019,12,0.101551
0.17545,0.1888,0.19165,0.2004,0.21245,0.036019,0.006016,0.038549,0.036844,2019,12,0.169727
0.1051,0.1323,0.1587,0.1724,0.1814,0.0728,0.261038,0.18313,0.105772,2019,12,0.355469
0.0798,0.1202,0.2053,0.2258,0.2423,-0.00038,-0.0012,0.003967,0.003926,2019,12,0.176309
0.12685,0.1668,0.2218,0.2453,0.27185,0.219238,0.362458,0.353355,0.288469,2019,12,0.173992
0.0601,0.0993,0.2078,0.2457,0.2581,0.155685,0.303333,0.304625,0.2389,2019,12,0.093301
0.01395,0.01205,0.01,0.01005,0.0096,0.079647,0.257916,0.174866,0.108646,2019,12,0.190294
0.06345,0.05135,0.02555,0.0248,0.02195,0.091417,0.294643,0.261918,0.1707,2019,12,0.121886
0.0267,0.0217,0.0126,0.013,0.0119,0.07016,0.25606,0.175155,0.105938,2019,12,0.11298
0.13425,0.17365,0.27535,0.30615,0.3153,0.300583,0.320602,0.323586,0.29709,2019,12,0.11244
0.1104,0.137,0.1596,0.1744,0.191,0.082631,0.212569,0.195973,0.139006,2019,12,0.102746
0.2059,0.21445,0.1601,0.15955,0.1536,0.127085,0.26409,0.289858,0.199713,2019,12,0.114591
0.1408,0.1767,0.2253,0.2459,0.26805,0.170879,0.272505,0.28092,0.244414,2019,12,0.200463
0.0687,0.1195,0.2517,0.2886,0.2885,0.160924,0.264654,0.305313,0.250093,2019,12,0.286328
0.01535,0.01715,0.015,0.01385,0.01115,0.062309,0.253764,0.149085,0.09788,2019,12,0.160349
0.0443,0.0845,0.1881,0.2204,0.2405,0.184739,0.190266,0.129161,0.086124,2019,12,0.168585
0.078,0.1284,0.2436,0.2818,0.2893,0.068469,0.000269,0.003651,0.005054,2019,12,0.176938
0.0917,0.0934,0.0607,0.0578,0.0497,0.011393,-0.00965,0.00669,0.00713,2019,12,0.134884
0.0992,0.0819,0.0316,0.0322,0.0288,0.333748,0.352915,0.094195,0.056905,2019,12,0.17013
0.0825,0.1233,0.2209,0.2509,0.2576,0.08776,0.270305,0.22328,0.12824,2019,12,0.104667
0.1373,0.1476,0.1547,0.1613,0.1673,0.08776,0.253846,0.174619,0.126068,2019,12,0.096808
0.0702,0.1157,0.2053,0.232,0.2389,0.16476,0.287108,0.290573,0.22801,2019,12,0.139686
0.0873,0.1198,0.1686,0.1911,0.2095,0.11933,0.277125,0.266428,0.177025,2019,12,0.177999
0.10085,0.1279,0.17265,0.19055,0.1958,0.435154,0.526481,0.302851,0.262853,2019,12,0.095366
0.0884,0.1307,0.1961,0.218,0.2382,0.133273,0.206147,0.189689,0.152894,2019,12,0.180647
0.1355,0.1688,0.2252,0.248,0.2649,0.103944,0.312201,0.225604,0.157005,2019,12,0.244859
0.111,0.1515,0.1911,0.2154,0.2238,0.344514,0.523786,0.297035,0.222428,2019,12,0.250475
0.24335,0.23825,0.14685,0.1425,0.1319,0.195821,0.281731,0.297571,0.242104,2019,12,0.172784
0.0867,0.13575,0.27505,0.31065,0.32535,0.16696,0.205446,0.273935,0.220558,2019,12,0.143511
0.13465,0.1409,0.1004,0.1035,0.0997,0.036582,0.036665,0.027934,0.027067,2019,12,0.125505
0.0188,0.01735,0.0127,0.01215,0.0108,0.172061,0.371257,0.184491,0.139364,2019,12,0.183992
0.1435,0.1719,0.2188,0.2403,0.259,0.129313,0.21624,0.19347,0.13352,2019,12,0.220815
0.1797,0.2031,0.2291,0.2406,0.2637,0.103573,0.269398,0.283615,0.17884,2019,12,0.11959
0.1335,0.1368,0.0889,0.0881,0.0754,0.109595,0.235751,0.223129,0.152536,2019,12,0.104831
0.0833,0.122,0.1855,0.21,0.2265,0.370075,0.546653,0.401013,0.303841,2019,12,0.198131
0.0947,0.11115,0.13435,0.14525,0.15105,0.16025,0.21448,0.128213,0.111245,2019,12,0.16539
0.0624,0.1116,0.2204,0.2522,0.2601,0.154503,0.242035,0.257243,0.196523,2019,12,0.090114
0.089,0.1304,0.2212,0.2459,0.2578,0.002647,-0.00225,0.00372,0.003967,2019,12,0.095878
0.1149,0.1435,0.1883,0.205,0.2211,0.228491,0.362623,0.203769,0.169944,2019,12,0.129425
0.0975,0.131,0.182,0.2017,0.2015,0.09029,0.213298,0.192494,0.135968,2019,12,0.125585
0.1923,0.2014,0.1923,0.1973,0.2085,0.26761,0.411641,0.226731,0.189221,2019,12,0.095273
0.0073,0.0079,0.0063,0.0062,0.0051,0.039456,0.050154,0.030491,0.018391,2019,12,0.097504
0.073,0.12315,0.2584,0.3005,0.30695,0.139873,0.172543,0.163096,0.128666,2019,12,0.267746
0.0651,0.1032,0.2059,0.2334,0.2486,0.111259,0.247288,0.18258,0.13583,2019,12,0.106868
0.0308,0.0229,0.011,0.0113,0.0098,0.163894,0.271941,0.334201,0.26046,2019,12,0.129781
0.1374,0.1679,0.2053,0.2199,0.2303,0.134386,0.179871,0.041601,0.036266,2019,12,0.123657
0.07565,0.11325,0.21545,0.24775,0.2602,0.086467,0.2257,0.186733,0.133767,2019,12,0.265202
0.06225,0.05505,0.02675,0.02605,0.0238,0.276108,0.328853,0.35792,0.30259,2019,12,0.202926
0.0571,0.0905,0.1886,0.2208,0.2313,0.063148,0.315006,0.19006,0.115934,2019,12,0.19554
0.03225,0.0238,0.0126,0.01255,0.012,0.094731,0.216268,0.193621,0.132118,2019,12,0.119248
0.1263,0.1273,0.1008,0.1047,0.0958,0.180284,0.309589,0.185894,0.149058,2019,12,0.117643
0.0928,0.13615,0.20655,0.23075,0.2394,0.01252,0.002345,0.015572,0.01615,2019,12,0.238903
0.1043,0.1522,0.2708,0.2969,0.3156,0.145593,0.39048,0.202971,0.132118,2019,12,0.109936
0.1704,0.1967,0.2203,0.233,0.2386,0.105415,0.24407,0.232218,0.144053,2019,12,0.131268
0.0425,0.0359,0.0236,0.0226,0.02055,0.146019,0.264654,0.22361,0.171319,2019,12,0.108052
0.10755,0.1546,0.254,0.2838,0.29425,0.119069,0.160828,0.047225,0.046249,2019,12,0.205339
0.3165,0.3362,0.3286,0.3285,0.3346,0.014692,0.016975,0.018047,0.01758,2019,12,0.279651
0.0451,0.0924,0.1926,0.2267,0.2309,0.000392,-0.00233,0.004009,0.004298,2019,12,0.255859
0.24845,0.27185,0.28585,0.2985,0.31125,0.082122,0.308805,0.227405,0.146913,2019,12,0.13917
0.1414,0.1675,0.198,0.2161,0.2327,0.094635,0.216818,0.183268,0.121447,2019,12,0.179092
0.06905,0.0531,0.0195,0.02005,0.0182,0.122011,0.236095,0.222524,0.175471,2019,12,0.114132
0.0855,0.1226,0.2082,0.2365,0.247,0.09502,0.192439,0.15299,0.116346,2019,12,0.188264
0.0994,0.1385,0.2177,0.2456,0.2471,0.197842,0.280315,0.332345,0.287355,2019,12,0.29355
0.1208,0.1124,0.0713,0.069,0.0596,0.206505,0.343166,0.189166,0.163468,2019,12,0.245008
0.1265,0.16795,0.2312,0.2541,0.26775,0.000654,0.000791,0.00834,0.008972,2019,12,0.272496
0.1316,0.1354,0.1015,0.1057,0.0964,0.002043,0.002235,0.0112,0.009715,2019,12,0.185568
0.1279,0.1603,0.2202,0.2408,0.2501,0.116511,0.333363,0.229303,0.162189,2019,12,0.206452
0.1164,0.1033,0.0481,0.0479,0.0428,0.115563,0.220063,0.184615,0.13649,2019,12,0.15948
0.10055,0.0861,0.0351,0.0356,0.02965,0.053866,0.237869,0.159054,0.089933,2019,12,0.091725
0.07885,0.1193,0.22,0.2511,0.25505,0.201954,0.347924,0.273138,0.201211,2019,12,0.177102
0.06365,0.10605,0.2164,0.2493,0.2589,0.21492,0.357343,0.324714,0.254685,2019,12,0.146442
0.09695,0.1397,0.2299,0.26075,0.2725,0.16542,0.179775,0.092751,0.067836,2019,12,0.121482
0.0839,0.1156,0.1821,0.2102,0.2038,0.080803,0.212363,0.175595,0.121145,2019,12,0.172156
0.11045,0.1347,0.1513,0.1622,0.16085,0.084089,0.230843,0.175251,0.120485,2019,12,0.154181
0.09175,0.1269,0.1983,0.2248,0.2397,0.128103,0.306,0.310373,0.232163,2019,12,0.276181
3.43E-01,3.57E-01,3.42E-01,3.39E-01,3.42E-01,2.18E-01,0.346851,0.21855,0.180834,2019,12,0.239738
0.1105,0.1312,0.1577,0.1704,0.1821,0.122685,0.142141,0.135198,0.108468,2019,12,0.136787
0.1441,0.185,0.2416,0.26675,0.2874,0.003115,-0.00247,0.003775,0.00394,2019,12,0.165087
0.0122,0.0116,0.0097,0.0095,0.0087,0.129423,0.297709,0.273261,0.21569,2019,12,0.174245
0.0681,0.05485,0.02805,0.0267,0.02405,0.0618,0.139873,0.134373,0.097303,2019,12,0.109552
0.1034,0.1539,0.2888,0.3244,0.3351,0.18192,0.366129,0.251536,0.184258,2019,12,0.130461
0.0724,0.1241,0.2277,0.2594,0.2686,0.117405,0.228395,0.224916,0.160498,2019,12,0.122425
0.1094,0.155,0.2193,0.2498,0.2697,0.10338,0.28037,0.194666,0.131842,2019,12,0.10363
0.0966,0.1356,0.1957,0.2176,0.2409,0.141784,0.340334,0.286585,0.232658,2019,12,0.194587
0.0873,0.1367,0.2374,0.2745,0.2897,0.117405,0.256198,0.206973,0.133493,2019,12,0.307083
0.16785,0.1915,0.2337,0.25095,0.26365,0.036789,-0.00468,0.006662,0.006896,2019,12,0.155332
0.13425,0.139,0.10765,0.11025,0.0988,0.150336,0.146349,0.007254,0.00328,2019,12,0.143942
0.0774,0.103,0.1544,0.1727,0.1831,0.38927,0.472678,0.32217,0.253186,2019,12,0.223179
0.3553,0.3729,0.3635,0.3637,0.3666,0.112592,0.19556,0.209832,0.15222,2019,12,0.180099
0.0192,0.0184,0.0104,0.0108,0.0096,0.036074,-0.00412,0.006786,0.006965,2019,12,0.1443
0.0174,0.0151,0.0107,0.0107,0.0097,0.055764,0.210781,0.118904,0.071824,2019,12,0.118202
0.0561,0.0988,0.1939,0.2238,0.2273,0.001383,-0.00157,0.010031,0.011118,2019,12,0.100115
0.0828,0.1234,0.2159,0.2435,0.2457,0.069321,0.33163,0.184546,0.114009,2019,12,0.158363
0.0849,0.12505,0.20095,0.22685,0.2379,0.026573,0.006937,0.023245,0.02198,2019,12,0.104979
0.0988,0.129,0.1648,0.1784,0.1814,0.110503,0.240825,0.245445,0.155822,2019,12,0.110137
0.1241,0.1525,0.1771,0.1949,0.2133,0.121503,0.272533,0.23604,0.179088,2019,12,0.219149
0.1035,0.1383,0.18,0.2033,0.2082,0.264118,0.270773,0.154984,0.120733,2019,12,0.130528
0.0755,0.1214,0.1956,0.2236,0.2295,0.160195,0.27201,0.297915,0.25694,2019,12,0.181391
