S2_B4,S2_B5,S2_B6,S2_B7,S2_B8,L8_B4,L8_B5,L8_B6,L8_B7,Year,Month,sm_surface
0.091,0.1313,0.1882,0.2106,0.2224,0.038686,0.249226,0.135253,0.065306,2020,1,0.266336
0.03165,0.0295,0.0275,0.0287,0.0264,0.159081,0.322335,0.265204,0.20183,2020,1,0.244355
0.08435,0.11085,0.14235,0.1552,0.15885,0.339,0.354799,0.30765,0.259044,2020,1,0.14167
0.1419,0.1784,0.2225,0.2474,0.2539,0.084281,0.179486,0.189661,0.133836,2020,1,0.227587
0.09425,0.11415,0.11365,0.12245,0.1218,0.15882,0.284289,0.316807,0.226718,2020,1,0.214201
0.0713,0.0956,0.1422,0.16085,0.1635,0.057372,0.045877,0.042467,0.028016,2020,1,0.162974
0.08265,0.12625,0.2089,0.23685,0.2504,0.368329,0.460825,0.377899,0.283464,2020,1,0.27135
0.0948,0.1332,0.1865,0.2123,0.2271,0.074134,0.240509,0.208183,0.127993,2020,1,0.190868
0.09365,0.1316,0.19525,0.2199,0.2278,0.093838,0.271625,0.303553,0.19105,2020,1,0.214941
0.0376,0.08,0.18145,0.2195,0.23095,0.103875,0.24803,0.271941,0.18654,2020,1,0.128646
0.20895,0.2077,0.19835,0.1946,0.20375,0.064894,0.180091,0.146913,0.100011,2020,1,0.25689
0.1549,0.19305,0.24785,0.27465,0.2848,4.87E-05,0.001493,0.011942,0.012121,2020,1,0.266333
0.0192,0.0219,0.02105,0.0227,0.01725,0.13517,0.306825,0.324755,0.232149,2020,1,0.218209
0.0429,0.0742,0.1368,0.1604,0.1626,0.010856,0.035524,0.068249,0.058899,2020,1,0.235865
0.0931,0.1289,0.2109,0.2335,0.2355,0.073144,0.245555,0.207041,0.134991,2020,1,0.125468
0.08775,0.11995,0.1698,0.19105,0.19965,0.073763,0.233634,0.159439,0.097027,2020,1,0.256724
0.01375,0.01565,0.01275,0.01185,0.0088,0.081243,0.226938,0.204965,0.12483,2020,1,0.145274
0.0322,0.0288,0.0261,0.0262,0.0207,-0.00112,0.001039,0.013758,0.013111,2020,1,0.23001
0.1003,0.13835,0.20415,0.2277,0.2363,0.010169,0.01274,0.023864,0.022379,2020,1,0.233282
0.1302,0.1648,0.2051,0.2294,0.2332,0.077379,0.242819,0.213641,0.13154,2020,1,0.12747
0.07905,0.10575,0.1701,0.19635,0.19815,0.397396,0.462668,0.347181,0.26024,2020,1,0.312746
0.10185,0.136,0.2038,0.2286,0.23395,0.071562,0.206203,0.167675,0.107546,2020,1,0.133261
0.1108,0.1487,0.1971,0.2147,0.2215,0.118752,0.289308,0.236123,0.160388,2020,1,0.236328
0.0481,0.0464,0.043,0.0423,0.0393,0.10965,0.22482,0.298548,0.21415,2020,1,0.226971
0.08065,0.1102,0.15595,0.17495,0.1811,0.008587,0.013207,0.022324,0.022819,2020,1,0.268671
0.08985,0.12315,0.1847,0.20775,0.21435,0.076389,0.181659,0.172501,0.122644,2020,1,0.278655
0.1041,0.1445,0.2147,0.2414,0.2516,0.1014,0.227982,0.210396,0.141468,2020,1,0.141245
0.1163,0.156,0.2067,0.2381,0.2479,0.084075,0.297063,0.275888,0.174261,2020,1,0.144039
0.1276,0.1616,0.1959,0.2194,0.2305,0.106322,0.256115,0.258136,0.166066,2020,1,0.212838
0.07655,0.10515,0.1665,0.1857,0.18935,0.145593,0.324411,0.307361,0.213408,2020,1,0.211291
0.12175,0.1596,0.2152,0.2376,0.2445,0.188121,0.290284,0.434123,0.320231,2020,1,0.230863
0.06495,0.11135,0.24735,0.2873,0.2889,9.09E-02,0.25122,0.231489,0.148301,2020,1,0.19797
0.16645,0.2003,0.23085,0.2497,0.2595,0.063216,0.295289,0.187681,0.100108,2020,1,0.158514
0.11605,0.14965,0.19625,0.2171,0.23045,0.100108,0.27355,0.26013,0.16333,2020,1,0.149261
0.1024,0.12925,0.15965,0.17555,0.17905,0.099695,0.223253,0.266964,0.189661,2020,1,0.259599
0.1664,0.1969,0.2206,0.2337,0.2349,0.10866,0.218536,0.245198,0.16366,2020,1,0.149079
0.11815,0.14645,0.1838,0.2028,0.20975,0.063519,0.175513,0.112964,0.072085,2020,1,0.190355
0.14145,0.1824,0.2235,0.24565,0.2553,0.09161,0.223418,0.212637,0.133933,2020,1,0.222812
0.1123,0.1454,0.1986,0.2204,0.2243,0.088392,0.196179,0.198819,0.147889,2020,2,0.100397
0.07445,0.09955,0.1321,0.1461,0.153,0.312023,0.390095,0.366253,0.29302,2020,2,0.11712
0.10285,0.1312,0.1667,0.1831,0.18915,0.102115,0.191462,0.24363,0.176283,2020,2,0.196321
0.1457,0.1821,0.23355,0.2593,0.27615,0.135308,0.30644,0.310276,0.222331,2020,2,0.214759
0.1496,0.1842,0.2267,0.2513,0.2671,0.061346,0.267514,0.174523,0.101098,2020,2,0.19991
0.11345,0.1539,0.23035,0.2635,0.2771,0.39246,0.461265,0.397066,0.288648,2020,2,0.191901
0.0603,0.0984,0.1693,0.193,0.206,0.123991,0.21404,0.257834,0.176241,2020,2,0.202697
0.1082,0.145,0.2039,0.2288,0.2411,0.107752,0.209159,0.232988,0.162835,2020,2,0.185307
0.1643,0.1938,0.21505,0.22965,0.23315,0.109884,0.244606,0.23527,0.158903,2020,2,0.222802
0.10015,0.1333,0.17765,0.1976,0.20635,0.08061,0.208279,0.19842,0.13682,2020,2,0.199451
0.12975,0.152,0.1637,0.1801,0.18835,0.119688,0.240605,0.271625,0.195175,2020,2,0.203339
0.0932,0.12455,0.18685,0.2149,0.2253,0.158449,0.281099,0.395829,0.293446,2020,2,0.202384
0.0264,0.0249,0.0219,0.02145,0.0196,0.077516,2.03E-01,0.199616,0.135445,2020,2,0.139671
0.153,0.1916,0.23695,0.2621,0.2736,0.161762,2.36E-01,0.346893,0.284509,2020,2,0.177931
0.15,0.1848,0.21665,0.23955,0.24955,-0.0012,-0.00245,0.005521,0.005439,2020,2,0.201662
0.11925,0.14815,0.1921,0.2098,0.2116,0.119798,0.266414,0.322679,0.224146,2020,2,0.196827
0.2004,0.2391,0.2855,0.31,0.32475,0.102156,0.24066,0.300871,0.201431,2020,2,0.123974
0.0354,0.0343,0.0305,0.0288,0.0266,0.087485,0.227529,0.194721,0.128226,2020,2,0.201136
0.14405,0.1704,0.1959,0.21105,0.2101,0.086399,0.225521,0.252526,0.166286,2020,2,0.097186
0.0369,0.036,0.0323,0.0311,0.0273,0.095969,0.209888,0.224531,0.155204,2020,2,0.199472
0.1428,0.1711,0.1952,0.2114,0.2183,0.130385,0.250381,0.284619,0.190624,2020,2,0.101307
0.1659,0.1979,0.2302,0.2534,0.2703,0.039236,0.184134,0.154186,0.081792,2020,2,0.193266
0.1535,0.1916,0.2398,0.2646,0.2724,0.106061,0.220475,0.230073,0.164485,2020,2,0.099572
0.1527,0.1883,0.229,0.2491,0.252,0.09733,0.208815,0.183158,0.13033,2020,2,0.102324
0.1895,0.2306,0.2639,0.285,0.294,0.106804,0.221644,0.249735,0.174096,2020,2,0.18882
0.175,0.2076,0.2281,0.2466,0.258,0.160718,0.280329,0.334683,0.254809,2020,2,0.095087
0.1205,0.16235,0.2001,0.2225,0.2316,0.073817,0.197815,0.153499,0.100671,2020,2,0.093961
0.1369,0.1667,0.1914,0.2063,0.2173,0.091143,0.19721,0.204374,0.145785,2020,2,0.070549
0.139,0.1692,0.1946,0.2152,0.2297,0.17037,0.294876,0.367119,0.254094,2020,2,0.207774
0.1126,0.15175,0.2184,0.2413,0.25775,0.000901,0.000887,0.010664,0.010031,2020,2,0.197353
0.1035,0.1419,0.2143,0.2405,0.2492,0.266098,0.408121,0.361688,0.269563,2020,2,0.121778
0.1036,0.1365,0.1994,0.2279,0.2417,0.129601,0.280728,0.291219,0.209929,2020,2,0.180633
0.1432,0.1778,0.2096,0.228,0.2327,-0.00406,-0.00461,0.004696,0.005205,2020,2,0.197767
0.1149,0.1472,0.1925,0.215,0.2288,0.001919,-0.00104,0.009151,0.008862,2020,2,0.198713
0.1028,0.1436,0.2188,0.2489,0.2543,0.024372,0.01032,0.011159,0.009412,2020,2,0.192654
0.02535,0.0232,0.0195,0.0186,0.0164,0.076581,0.273811,0.214535,0.136091,2020,2,0.102192
0.1057,0.1423,0.199,0.2204,0.2267,-0.00124,-0.00248,0.00416,0.00482,2020,2,0.190955
0.1036,0.13935,0.2053,0.2388,0.24905,0.076182,0.191064,0.146046,0.101812,2020,2,0.126993
0.171,0.20965,0.24665,0.26975,0.2814,0.135541,0.242805,0.224105,0.16619,2020,2,0.146593
0.1342,0.16835,0.2108,0.2387,0.25125,0.148989,0.26112,0.317165,0.219348,2020,2,0.190692
0.0335,0.04,0.0362,0.0372,0.0371,0.140973,0.269618,0.336071,0.23868,2020,2,0.109517
0.0668,0.1037,0.1958,0.2271,0.2411,0.099118,0.20953,0.2554,0.17202,2020,2,0.215209
0.0378,0.0392,0.03515,0.03385,0.02895,0.104645,0.24847,0.185399,0.13473,2020,2,0.099988
0.1138,0.1441,0.196,0.2175,0.2201,0.084529,0.238185,0.265493,0.165833,2020,2,0.201653
0.0456,0.0457,0.022,0.0221,0.0198,0.042894,0.266771,0.163358,0.083841,2020,2,0.190477
0.11875,0.15,0.19665,0.21775,0.2219,0.127223,0.212899,0.243438,0.167166,2020,2,0.083821
0.1544,0.1847,0.23925,0.26685,0.26475,0.129106,0.233496,0.241953,0.175141,2020,2,0.110821
0.0337,0.0777,0.18335,0.21965,0.23145,0.152715,0.296293,0.360643,0.271776,2020,2,0.197987
0.19325,0.2261,0.25225,0.27305,0.28385,0.15387,0.307182,0.358044,0.260419,2020,2,0.120254
0.0892,0.1058,0.1257,0.1411,0.1538,0.049205,0.236796,0.172653,0.096189,2020,2,0.2044
0.16295,0.2035,0.2618,0.2881,0.2934,0.138951,0.270773,0.319874,0.238776,2020,2,0.195352
0.08415,0.11955,0.2099,0.25355,0.25905,0.025926,0.158627,0.117295,0.062859,2020,2,0.210074
0.1662,0.2077,0.2699,0.29695,0.3168,0.107684,0.264448,0.270979,0.17367,2020,2,0.099409
0.1132,0.1464,0.1795,0.20115,0.21095,0.111094,0.185165,0.215731,0.159026,2020,2,0.217609
0.1334,0.1677,0.216,0.2428,0.2507,0.153128,0.25056,0.28477,0.2037,2020,2,0.1215
0.02425,0.0759,0.2083,0.24785,0.26065,0.122383,0.259731,0.262385,0.185674,2020,2,0.112845
0.16875,0.20775,0.2522,0.27535,0.282,0.049686,0.263073,0.177534,0.095749,2020,2,0.186689
0.1162,0.147,0.1902,0.21,0.2151,0.171924,0.286544,0.353465,0.260433,2020,2,0.289184
0.1305,0.1561,0.1697,0.1877,0.1975,0.14584,0.262811,0.30072,0.208196,2020,2,0.128748
0.1389,0.1678,0.1956,0.2113,0.2125,0.121997,0.235586,0.289665,0.216075,2020,2,0.127467
0.1241,0.15635,0.18725,0.2037,0.2116,0.142416,0.256266,0.342919,0.253888,2020,2,0.104366
0.1583,0.1929,0.2304,0.2565,0.2666,0.407764,0.46913,0.385805,0.289981,2020,2,0.094392
0.1304,0.16155,0.191,0.2102,0.22445,0.116539,0.252568,0.311266,0.223088,2020,2,0.126732
0.0827,0.1073,0.1372,0.1539,0.1679,0.09601,0.195244,0.184918,0.12769,2020,2,0.094403
0.11595,0.15905,0.23005,0.2597,0.27215,0.156881,0.296925,0.377307,0.273083,2020,2,0.105209
0.1158,0.14955,0.18735,0.2071,0.21585,0.106694,0.247219,0.243011,0.172433,2020,2,0.191753
0.0522,0.05165,0.04585,0.04405,0.03855,0.033887,0.293061,0.174083,0.082164,2020,2,0.208165
0.141,0.1776,0.2313,0.2583,0.2682,0.143489,0.227639,0.276506,0.225081,2020,2,0.122418
0.0815,0.1015,0.12805,0.14055,0.1397,0.092875,0.216515,0.184588,0.12901,2020,2,0.107475
0.0904,0.1227,0.187,0.2116,0.2152,0.223363,0.323297,0.321001,0.247824,2020,2,0.178314
0.1108,0.1356,0.1628,0.1808,0.1898,-0.00089,-0.00249,0.004449,0.005068,2020,2,0.129863
0.0322,0.0346,0.0301,0.0281,0.026,0.113541,0.279023,0.261931,0.17345,2020,2,0.224659
0.0717,0.0997,0.1463,0.1634,0.1679,0.106102,0.231681,0.26673,0.187173,2020,2,0.189669
0.0453,0.0863,0.1577,0.1873,0.1989,0.141413,0.265369,0.343056,0.251949,2020,2,0.21083
0.1037,0.1423,0.2225,0.248,0.2518,0.038796,0.248937,0.144713,0.074024,2020,2,0.200568
0.049,0.0482,0.0426,0.04065,0.03565,0.055777,0.205364,0.194873,0.1168,2020,2,0.110209
0.1577,0.1976,0.2474,0.271,0.2822,0.102308,0.251248,0.240509,0.159673,2020,2,0.189661
0.1039,0.1354,0.1725,0.1925,0.2059,0.141674,0.282776,0.33273,0.228079,2020,2,0.180718
0.1248,0.1686,0.2344,0.26295,0.2771,0.094099,0.164801,0.219196,0.172928,2020,2,0.093198
0.125,0.1555,0.1866,0.2066,0.2143,0.073336,0.194584,0.169119,0.110723,2020,2,0.097918
0.1481,0.1762,0.2027,0.2159,0.2185,0.138663,0.287644,0.295151,0.206477,2020,2,0.097322
0.1623,0.1931,0.2273,0.248,0.2517,0.110764,0.21008,0.186815,0.125256,2020,2,0.112401
0.0312,0.05245,0.10015,0.12,0.125,-0.00463,-0.005,0.009646,0.00889,2020,2,0.211493
0.04325,0.0849,0.19335,0.2332,0.24415,0.031316,0.157803,0.116126,0.056809,2020,2,0.119147
0.0495,0.0488,0.0435,0.0409,0.0368,0.116773,0.302521,0.274279,0.20491,2020,2,0.178314
0.041,0.0895,0.1896,0.2236,0.235,0.131526,0.238721,0.288593,0.18896,2020,2,0.120924
0.1114,0.1394,0.1739,0.1905,0.1985,0.068895,0.250918,0.201349,0.123689,2020,2,0.202056
0.1086,0.1439,0.1951,0.2147,0.2197,0.032733,0.21151,0.130454,0.06455,2020,2,0.182456
0.0909,0.1158,0.157,0.1721,0.1713,0.109293,0.199355,0.191848,0.134813,2020,2,0.233425
0.1631,0.1953,0.221,0.2415,0.2498,0.027232,0.261588,0.118931,0.052326,2020,2,0.105552
0.1336,0.1689,0.2094,0.232,0.2437,0.138058,0.234005,0.241678,0.178565,2020,2,0.191676
0.1288,0.157,0.1956,0.2156,0.2207,0.123648,0.307966,0.2675,0.17554,2020,2,0.103972
0.0914,0.1331,0.2137,0.2457,0.2558,0.224105,0.346948,0.330461,0.245871,2020,2,0.092033
0.1214,0.1642,0.2401,0.2695,0.2738,0.050979,0.242723,0.184175,0.100479,2020,2,0.195377
0.1411,0.1696,0.1928,0.2147,0.2281,0.074615,0.19402,0.167125,0.100259,2020,2,0.197845
0.0704,0.1219,0.2371,0.2919,0.3046,0.160539,0.238831,0.266386,0.186568,2020,2,0.193775
0.1029,0.1366,0.1737,0.1906,0.2031,0.125779,0.275778,0.318031,0.231626,2020,2,0.124495
0.05575,0.0973,0.18405,0.21735,0.22655,0.038796,0.261959,0.152069,0.072731,2020,2,0.108638
0.0419,0.0428,0.0372,0.0364,0.031,0.095419,2.14E-01,0.236604,0.155451,2020,2,0.111358
0.11315,0.1525,0.2204,0.25425,0.25935,0.053412,0.232891,0.200826,0.117378,2020,2,0.207417
0.1613,0.1942,0.2347,0.2567,0.2694,0.08721,0.206216,0.249515,0.164485,2020,2,0.192777
0.1168,0.1416,0.1645,0.1839,0.1933,0.096574,0.241361,0.236947,0.164293,2020,2,0.077264
0.13125,0.16645,0.21655,0.24245,0.2504,0.119261,0.203508,0.267088,0.194213,2020,2,0.107005
0.09,0.1346,0.20435,0.23105,0.247,0.108138,0.210919,0.23021,0.163206,2020,2,0.200365
0.02915,0.02785,0.0231,0.0226,0.0205,0.198406,0.316478,0.417898,0.319118,2020,2,0.121285
0.14385,0.17315,0.19555,0.2152,0.226,-6.25E-06,-0.00155,0.005384,0.005411,2020,2,0.166972
0.0982,0.126,0.1857,0.2095,0.2131,0.088929,0.203288,0.220943,0.149786,2020,2,0.248385
0.1291,0.1642,0.1897,0.2068,0.2163,0.135239,0.245706,0.313178,0.227652,2020,2,0.214472
0.118,0.1461,0.1758,0.1928,0.2011,0.110475,0.243988,0.261959,0.165599,2020,2,0.197148
0.0572,0.0953,0.18915,0.22685,0.2344,0.04321,0.259456,0.158559,0.086577,2020,2,0.099409
0.03635,0.08035,0.2054,0.2512,0.26125,0.097633,2.36E-01,0.242021,0.158105,2020,2,0.09718
0.1355,0.1733,0.2235,0.25465,0.2661,0.110475,0.252801,0.271405,0.190129,2020,2,0.177657
0.103,0.1337,0.1831,0.2005,0.2022,0.037408,0.231695,0.143805,0.073295,2020,2,0.193425
0.1302,0.159,0.1824,0.1993,0.2094,0.088998,0.245954,0.179046,0.109636,2020,2,0.141619
0.1563,0.1883,0.2296,0.2527,0.2655,0.082219,0.20392,0.168418,0.121173,2020,2,0.19242
0.0879,0.1175,0.1671,0.1827,0.1867,0.111066,0.21041,0.253998,0.172226,2020,2,0.124614
0.1425,0.1716,0.20085,0.21875,0.2193,0.078369,0.252279,0.220186,0.145923,2020,2,0.07323
0.1471,0.179,0.216,0.2363,0.2469,0.120897,0.276479,0.304006,0.20128,2020,2,0.072623
0.0261,0.0667,0.1882,0.23695,0.24565,0.21184,0.311046,0.33592,0.264984,2020,2,0.198666
0.1711,0.2077,0.2403,0.2638,0.2763,0.139597,0.211799,0.237181,0.185976,2020,2,0.100989
0.1846,0.2238,0.25955,0.2825,0.2965,0.139501,0.22097,0.285265,0.219375,2020,2,0.121778
0.0889,0.1275,0.1999,0.2204,0.2265,0.120595,0.230155,0.221932,0.158407,2020,2,0.089789
0.1437,0.1727,0.1963,0.2169,0.2256,0.11229,0.191132,0.24022,0.172543,2020,2,0.132668
0.1365,0.1692,0.21175,0.2328,0.23725,0.343868,0.399844,0.310263,0.238309,2020,2,0.214283
0.0797,0.1122,0.1704,0.1916,0.1904,0.104576,0.261698,0.244551,0.156194,2020,2,0.103327
0.1509,0.1834,0.21005,0.22795,0.2297,0.097467,0.220393,0.19457,0.140065,2020,2,0.095503
0.0954,0.1211,0.1598,0.1807,0.1839,0.096216,0.221149,0.212349,0.14199,2020,2,0.100781
0.0438,0.0864,0.2029,0.2462,0.258,0.082604,0.229619,0.263801,0.161872,2020,2,0.19647
0.1253,0.1528,0.17325,0.18905,0.1965,-3.37E-05,-0.00152,0.004848,0.005054,2020,2,0.220166
0.08315,0.12325,0.2024,0.2373,0.24415,0.081875,0.209255,0.17741,0.124252,2020,2,0.174616
0.084,0.13525,0.25455,0.28635,0.29425,0.204663,0.309864,0.410252,0.326103,2020,2,0.10848
0.10055,0.1324,0.1694,0.18405,0.18835,0.104783,0.2411,0.275599,0.18511,2020,2,0.116022
0.10525,0.13905,0.19115,0.21505,0.2275,0.154008,0.280989,0.306743,0.208898,2020,2,0.185222
0.09025,0.11685,0.1723,0.193,0.1949,0.071755,0.153966,0.178043,0.125311,2020,2,0.201281
0.1213,0.15435,0.19795,0.2183,0.2241,0.039552,0.213243,0.150323,0.079689,2020,2,0.183279
0.1185,0.1473,0.1892,0.2092,0.2159,0.080514,0.196179,0.164994,0.11471,2020,2,0.196457
0.1642,0.1974,0.2244,0.245,0.2569,0.13396,0.223019,0.240028,0.159961,2020,2,0.0994
0.0838,0.1215,0.1791,0.2027,0.2148,0.035909,0.251523,0.139749,0.069569,2020,2,0.105857
0.06185,0.1013,0.19165,0.22805,0.2328,0.14749,0.27333,0.372193,0.273756,2020,2,0.216566
0.1068,0.1444,0.2162,0.2495,0.25825,0.078245,0.242269,0.219815,0.138731,2020,2,0.192879
0.10495,0.12065,0.13215,0.14575,0.15175,0.172639,0.353974,0.267871,0.190101,2020,2,0.102624
0.1019,0.1357,0.1783,0.1992,0.2125,0.167441,0.272189,0.327601,0.249047,2020,2,0.120811
0.1643,0.1901,0.2089,0.2257,0.2304,0.119275,0.241884,0.313672,0.225123,2020,2,0.118737
0.0618,0.1094,0.2114,0.25535,0.2663,0.13902,0.286475,0.293309,0.209612,2020,2,0.157971
0.0905,0.1354,0.2189,0.2571,0.2638,0.108234,0.229371,0.226594,0.166286,2020,2,0.158867
0.1116,0.1359,0.1612,0.1815,0.1963,0.034039,0.040199,0.05069,0.045355,2020,2,0.19618
0.11575,0.1518,0.20895,0.23845,0.2475,0.073089,0.179115,0.182869,0.116786,2020,2,0.135693
0.035,0.0365,0.0323,0.03085,0.02735,0.117295,0.237896,0.286063,0.200153,2020,2,0.09134
0.10515,0.141,0.196,0.21935,0.23175,0.164127,0.270429,0.337611,0.254685,2020,2,0.127912
0.1259,0.1533,0.1826,0.2004,0.2071,0.088021,0.176503,0.216914,0.14331,2020,2,0.175986
0.0454,0.0899,0.2065,0.2516,0.2617,0.088461,0.251481,0.203411,0.131884,2020,2,0.191901
0.0882,0.1223,0.1756,0.1956,0.2011,0.256129,0.395471,0.352929,0.258975,2020,2,0.128731
0.079,0.1078,0.1863,0.2137,0.2139,0.078493,0.189813,0.134771,0.084927,2020,2,0.108452
0.1332,0.1692,0.2076,0.2309,0.2416,0.210974,0.290628,0.31128,0.234211,2020,2,0.080132
0.162,0.1937,0.2247,0.2454,0.2618,0.081311,0.192109,0.190541,0.130811,2020,2,0.120924
0.0489,0.047,0.0431,0.0422,0.0366,0.1454,0.273578,0.333624,0.255826,2020,2,0.095158
0.108,0.1449,0.1926,0.21625,0.2276,0.142183,0.305656,0.330063,0.224889,2020,2,0.107318
0.0697,0.1107,0.1942,0.2181,0.2164,0.136669,0.252004,0.344624,0.257751,2020,2,0.096861
0.1065,0.1254,0.1411,0.1546,0.164,0.000997,-0.00071,0.009495,0.00933,2020,2,0.104804
0.074,0.11065,0.16635,0.19225,0.2042,0.09568,0.234569,0.208183,0.141413,2020,2,0.128854
0.1346,0.16065,0.1819,0.2013,0.21255,0.053014,0.229949,0.148246,0.08809,2020,2,0.182348
0.126,0.1568,0.196,0.2171,0.2322,0.113692,0.194845,0.198805,0.141358,2020,2,0.187502
0.13235,0.1564,0.17235,0.19245,0.2077,0.092091,0.229935,0.22636,0.142732,2020,2,0.195113
0.11665,0.1404,0.16585,0.18445,0.20065,0.104233,0.213201,0.199341,0.141014,2020,2,0.199312
0.1136,0.1394,0.1632,0.1807,0.1928,0.219183,0.315433,0.33273,0.254383,2020,2,0.181505
0.0789,0.107,0.1636,0.1861,0.1881,0.312655,0.376565,0.37101,0.291329,2020,2,0.209837
0.0515,0.05155,0.04685,0.0458,0.0407,0.090744,0.244868,0.227295,0.146376,2020,2,0.186539
0.112,0.14,0.17175,0.19225,0.2044,0.060067,0.2015,0.174674,0.100451,2020,2,0.069806
0.09835,0.1244,0.1473,0.16185,0.17,0.139323,0.240564,0.309726,0.220241,2020,2,0.084823
0.0668,0.106,0.1735,0.2018,0.2145,0.118368,0.255428,0.288895,0.189744,2020,2,0.110042
0.10685,0.14625,0.2028,0.22635,0.2408,0.115453,0.215772,0.257036,0.178634,2020,2,0.215051
0.1237,0.1574,0.20495,0.22235,0.22505,0.125242,0.272973,0.288661,0.203728,2020,2,0.201006
0.1701,0.2035,0.2365,0.2582,0.2728,0.048779,0.18511,0.154131,0.091211,2020,2,0.197403
0.1422,0.1701,0.1937,0.2135,0.2213,0.031633,0.270126,0.136091,0.067451,2020,2,0.217087
0.0626,0.0976,0.1592,0.1857,0.1962,-0.00123,-0.00201,0.006415,0.006745,2020,2,0.193305
0.1041,0.14035,0.1975,0.221,0.23145,0.115673,0.265988,0.289198,0.192893,2020,2,0.197779
0.0965,0.1425,0.2151,0.2421,0.2527,0.096753,0.217959,0.299689,0.194144,2020,2,0.185826
0.1373,0.16935,0.2005,0.21885,0.2264,0.09766,0.19611,0.163605,0.118175,2020,2,0.19349
0.0899,0.1271,0.1702,0.19505,0.21055,0.001107,-0.00087,0.00482,0.005109,2020,2,0.117883
0.11455,0.15575,0.21315,0.23775,0.2504,0.116277,0.210493,0.260928,0.181851,2020,2,0.18809
0.10965,0.14535,0.20715,0.23695,0.2506,0.051914,0.263114,0.199795,0.111493,2020,2,0.155425
0.0488,0.0943,0.2076,0.2514,0.25905,0.133891,0.287864,0.275654,0.183598,2020,2,0.128929
0.0904,0.1088,0.1275,0.1425,0.1564,0.146624,0.271089,0.343029,0.255276,2020,2,0.202224
0.14835,0.18825,0.23105,0.2575,0.27285,0.079813,0.268421,0.237965,0.153953,2020,2,0.190139
0.03515,0.0837,0.20425,0.2461,0.2536,0.05894,0.210424,0.205763,0.125132,2020,2,0.071007
0.0981,0.14105,0.22785,0.2599,0.2738,0.049741,0.235641,0.204896,0.110819,2020,2,0.153432
0.12965,0.1675,0.2216,0.24935,0.2615,0.07401,0.204044,0.160704,0.105951,2020,2,0.08168
0.0982,0.12645,0.16755,0.18945,0.20245,0.088365,0.238213,0.239945,0.156565,2020,2,0.200328
0.1161,0.1487,0.1994,0.2203,0.2243,0.318513,0.390741,0.367669,0.30083,2020,2,0.202473
0.0553,0.09745,0.1777,0.20685,0.21645,0.128735,0.294973,0.315391,0.205336,2020,2,0.193976
0.12575,0.1628,0.2173,0.2479,0.26015,0.100988,0.264929,0.246573,0.168253,2020,2,0.111121
0.1388,0.1745,0.2184,0.2433,0.2546,0.103146,0.201596,0.211098,0.143585,2020,2,0.115549
0.1268,0.1602,0.1979,0.22205,0.23415,0.054004,0.186623,0.211386,0.123359,2020,2,0.188159
0.1265,0.1699,0.2406,0.2692,0.2776,0.03012,0.015132,0.009811,0.007378,2020,2,0.197148
0.0771,0.11695,0.20075,0.2315,0.2428,0.108454,0.27399,0.276108,0.187214,2020,2,0.2132
0.1021,0.1401,0.197,0.2207,0.2299,-0.00217,-0.00339,0.004463,0.005013,2020,2,0.193783
0.10245,0.1374,0.20815,0.2329,0.2358,0.142925,0.246641,0.304721,0.219788,2020,2,0.065037
0.123,0.1465,0.1626,0.1759,0.17925,-0.00185,-0.00306,0.008752,0.008491,2020,2,0.183974
0.1207,0.1516,0.1973,0.2215,0.2366,0.035455,0.246655,0.148975,0.072058,2020,2,0.130308
0.1506,0.1847,0.2153,0.24,0.2555,0.090537,0.235188,0.207908,0.14078,2020,2,0.155425
0.16255,0.20235,0.2545,0.28205,0.29795,0.284756,0.41765,0.347896,0.259745,2020,2,0.103545
0.147,0.17965,0.2072,0.22485,0.22745,-0.00508,-0.00413,0.010856,0.010072,2020,2,0.180861
0.0437,0.0828,0.153,0.1803,0.1978,0.003431,-0.00109,0.004284,0.004724,2020,2,0.253711
0.1447,0.1866,0.2414,0.26845,0.27755,0.037614,0.268903,0.162629,0.080239,2020,2,0.187376
0.12825,0.16835,0.23435,0.2637,0.27605,0.000296,-0.00137,0.005288,0.005315,2020,2,0.098157
0.07675,0.1066,0.15165,0.171,0.1793,9.38E-02,0.224559,0.196041,0.133974,2020,2,0.204759
0.1044,0.1353,0.1685,0.1872,0.19415,4.69E-02,0.224311,0.168706,0.094745,2020,2,0.189308
0.0952,0.1299,0.201,0.2259,0.2272,0.099942,0.210465,0.193388,0.143172,2020,2,0.115107
0.12555,0.162,0.2132,0.23795,0.24945,0.081435,0.224683,0.210878,0.132915,2020,2,0.097836
0.08035,0.1026,0.1411,0.156,0.1588,0.082095,0.260391,0.242599,0.161075,2020,2,0.12236
0.02875,0.02785,0.025,0.02475,0.02135,0.257573,0.343262,0.307059,0.234376,2020,2,0.233425
0.13815,0.1768,0.22345,0.2484,0.2639,0.259924,0.363296,0.311555,0.242351,2020,2,0.209917
0.1277,0.15365,0.16815,0.18345,0.19045,0.110901,0.263966,0.276575,0.203109,2020,2,0.09649
0.1129,0.1497,0.2014,0.2208,0.2281,0.072717,0.172309,0.149566,0.104549,2020,2,0.195048
0.1449,0.1753,0.2027,0.2204,0.2306,0.140326,0.278005,0.329898,0.241884,2020,2,0.19377
0.1223,0.14945,0.1749,0.19265,0.2026,0.38168,0.452011,0.430135,0.340787,2020,2,0.180519
