S2_B4,S2_B5,S2_B6,S2_B7,S2_B8,L8_B4,L8_B5,L8_B6,L8_B7,Year,Month,sm_surface
0.0888,0.12345,0.1968,0.2206,0.23605,0.442634,0.531899,0.438578,0.361138,2019,1,0.136808
0.11005,0.13685,0.19585,0.2091,0.21955,0.112166,0.216763,0.240619,0.192838,2019,1,0.159608
0.1689,0.2038,0.2356,0.2558,0.2656,0.08248,0.163138,0.107491,0.071384,2019,1,0.121537
0.1023,0.1418,0.2456,0.2784,0.2911,0.083869,0.159975,0.142815,0.104054,2019,1,0.141467
0.10735,0.14245,0.21835,0.24165,0.25385,0.121516,0.235353,0.228409,0.162835,2019,1,0.135223
0.1423,0.17195,0.2406,0.26045,0.26755,0.058266,0.283601,0.133176,0.077461,2019,1,0.148066
0.1094,0.1435,0.2135,0.2332,0.2431,0.073061,0.246861,0.191518,0.126618,2019,1,0.138709
0.0909,0.1268,0.1813,0.1983,0.2096,0.065705,0.237553,0.168019,0.104453,2019,1,0.13437
0.116,0.1476,0.20925,0.2261,0.23435,0.05685,0.304763,0.169009,0.101084,2019,1,0.148179
0.1256,0.1535,0.199,0.21635,0.2267,0.091995,0.213353,0.200977,0.14595,2019,1,0.099307
0.1054,0.14695,0.2283,0.24925,0.2582,0.089905,0.213105,0.194707,0.129959,2019,1,0.156714
0.0244,0.0611,0.17265,0.20755,0.22665,0.473365,5.69E-01,0.331479,0.240248,2019,1,0.215927
0.1209,0.1574,0.2377,0.2594,0.2718,0.415478,0.504468,0.383179,0.312408,2019,1,0.113905
0.1043,0.1379,0.17705,0.1931,0.21125,0.076581,0.214219,0.168995,0.1146,2019,1,0.130429
0.1285,0.15915,0.2095,0.22645,0.23435,0.122905,0.335975,0.204869,0.151601,2019,1,0.10313
0.1251,0.155,0.2255,0.2437,0.2601,0.079703,0.224325,0.152935,0.097523,2019,1,0.130063
0.1227,0.1539,0.2426,0.2675,0.2765,0.087031,0.211977,0.178895,0.126411,2019,1,0.188047
0.1241,0.145,0.1684,0.1781,0.1884,0.083332,0.186018,0.229825,0.18027,2019,1,0.112351
0.0929,0.1291,0.182,0.2012,0.2132,0.074299,0.282845,0.182181,0.122919,2019,1,0.139917
0.0434,0.095,0.2012,0.2366,0.2527,0.077049,0.251798,0.190651,0.13044,2019,1,0.120842
0.09395,0.11025,0.1348,0.1469,0.15265,0.271323,0.395925,0.34659,0.270635,2019,1,0.139405
0.1193,0.1508,0.1952,0.215,0.2298,0.070284,0.278789,0.189043,0.125861,2019,1,0.141913
0.0945,0.1348,0.2346,0.26085,0.27,0.444119,4.93E-01,0.281016,0.194625,2019,1,0.126444
0.09895,0.1312,0.2059,0.2275,0.2338,0.07214,0.29467,0.275393,0.173216,2019,1,0.13535
0.1027,0.1431,0.2715,0.30415,0.3153,0.1047,0.22218,0.20865,0.153128,2019,1,0.113825
0.0921,0.1308,0.1789,0.202,0.2194,0.158614,0.34714,0.251963,0.183666,2019,1,0.202567
0.1185,0.1455,0.1997,0.2174,0.2232,0.072827,0.243135,0.159288,0.112125,2019,1,0.129697
0.05455,0.0868,0.14465,0.16485,0.1825,0.386465,0.456796,0.275833,0.226484,2019,1,0.11762
