S2_B4,S2_B5,S2_B6,S2_B7,S2_B8,L8_B4,L8_B5,L8_B6,L8_B7,Year,Month,sm_surface
0.25795,0.324,0.45045,0.49225,0.4666,0.397218,0.465088,0.37211,0.278445,2019,7,0.364769
0.0835,0.1403,0.2869,0.337,0.323,0.07951,0.150378,0.141495,0.095295,2019,7,0.280389
0.1358,0.1662,0.1973,0.2179,0.2141,0.09722,0.155245,0.162203,0.1278,2019,7,0.237615
0.0998,0.1563,0.283,0.3214,0.3065,0.317193,0.395457,0.379013,0.310428,2019,7,0.221169
0.1519,0.17985,0.2071,0.2155,0.2058,0.057318,0.30512,0.16399,0.085203,2019,7,0.229632
0.0524,0.129,0.3275,0.3964,0.3945,0.181947,0.276355,0.29797,0.21921,2019,7,0.324049
0.1019,0.1683,0.315,0.3584,0.34725,0.1333,0.215525,0.194377,0.142842,2019,7,0.346005
0.103,0.1307,0.1694,0.1837,0.1784,0.112565,0.278528,0.191215,0.14551,2019,7,0.36271
0.0729,0.1176,0.2239,0.2518,0.2424,0.205529,0.35473,0.268903,0.189194,2019,7,0.262092
0.1362,0.1396,0.1336,0.1349,0.1213,0.070738,0.351595,0.205488,0.110365,2019,7,0.342942
0.1572,0.1755,0.1817,0.1862,0.18,0.273853,0.422215,0.40269,0.304763,2019,7,0.292662
0.1572,0.1755,0.1817,0.1862,0.18,0.475125,0.593568,0.425501,0.300198,2019,7,0.167651
0.1174,0.16865,0.2683,0.2988,0.28475,0.11713,0.22713,0.22691,0.15904,2019,7,0.307691
0.1124,0.151,0.212,0.2325,0.2298,0.047473,0.108633,0.087183,0.063642,2019,7,0.171297
0.1298,0.1631,0.2192,0.2413,0.2436,0.215168,0.386163,0.288868,0.207138,2019,7,0.137215
0.0614,0.136,0.3123,0.3583,0.3491,0.052588,0.066228,0.09755,0.079483,2019,7,0.352948
0.0973,0.177,0.3559,0.3968,0.3751,0.09986,0.17433,0.18742,0.137728,2019,7,0.385273
0.08205,0.139,0.2661,0.3033,0.29565,0.619486,0.63919,0.463644,0.348763,2019,7,0.307055
0.1447,0.1928,0.2755,0.3031,0.2908,0.238254,0.40984,0.298644,0.21855,2019,7,0.243783
0.0932,0.157,0.3103,0.357,0.3557,0.100602,0.25056,0.171993,0.109347,2019,7,0.322603
0.4206,0.4458,0.4208,0.4084,0.4106,0.464991,0.576641,0.21294,0.180243,2019,7,0.164144
0.0959,0.0918,0.0872,0.0916,0.0858,0.131265,0.229358,0.219375,0.179115,2019,7,0.196513
0.06185,0.1331,0.3129,0.35625,0.3479,0.336525,0.389545,0.317138,0.22834,2019,7,0.240317
0.0828,0.16,0.3539,0.404,0.3966,0.460963,0.547643,0.469763,0.375713,2019,7,0.216436
0.1227,0.1954,0.36,0.4092,0.3906,0.222304,0.387744,0.328798,0.232163,2019,7,0.408583
0.2181,0.2608,0.3037,0.329,0.3164,0.29489,0.38795,0.239271,0.206257,2019,7,0.237366
0.1447,0.1928,0.2755,0.3031,0.2908,0.126728,0.24913,0.241265,0.159343,2019,7,0.131792
0.0692,0.1456,0.3094,0.3458,0.3302,0.5271,0.580203,0.345655,0.225948,2019,7,0.372044
0.168,0.1891,0.1882,0.1933,0.1836,0.354758,0.51522,0.376978,0.276905,2019,7,0.252032
0.0553,0.1333,0.3488,0.4109,0.4045,0.10085,0.20007,0.167262,0.12505,2019,7,0.232359
0.125,0.1654,0.2374,0.2568,0.2468,0.049315,0.294368,0.170315,0.088475,2019,7,0.197945
0.0998,0.1563,0.283,0.3214,0.3065,0.044283,0.363035,0.196385,0.095075,2019,7,0.16339
0.0592,0.1249,0.3009,0.3612,0.3582,0.74512,0.747815,0.454857,0.318788,2019,7,0.174153
0.2283,0.2743,0.2903,0.3009,0.2891,0.703994,0.77427,0.625839,0.481271,2019,7,0.224712
0.22775,0.2729,0.31665,0.33695,0.32395,0.066008,0.36342,0.19226,0.103077,2019,7,0.293127
0.10655,0.14915,0.21105,0.2276,0.2202,0.691138,0.726998,0.583503,0.454418,2019,7,0.307216
0.2314,0.2665,0.2801,0.2996,0.2928,0.078218,0.220283,0.164485,0.110777,2019,7,0.263842
0.51105,0.5657,0.5779,0.5754,0.5593,0.69221,0.701203,0.522123,0.384925,2019,7,0.290352
0.1965,0.2327,0.2598,0.2746,0.2615,0.118395,0.29819,0.238323,0.158243,2019,7,0.39759
0.0872,0.1577,0.3705,0.4201,0.4023,0.247865,0.463273,0.362403,0.311197,2019,7,0.233195
0.0716,0.1276,0.252,0.2758,0.2637,0.550461,0.688058,0.487459,0.353039,2019,7,0.226871
0.0862,0.1548,0.3214,0.3782,0.3723,0.355445,0.516403,0.39356,0.310125,2019,7,0.182851
0.062,0.1287,0.2985,0.3404,0.3304,0.728813,0.73346,0.522838,0.376565,2019,7,0.187007
0.2283,0.2743,0.2903,0.3009,0.2891,0.109237,0.212197,0.22427,0.158297,2019,7,0.34916
0.1078,0.1078,0.1037,0.1072,0.0973,0.21118,0.333583,0.2884,0.23373,2019,7,0.182912
0.0916,0.1603,0.3015,0.3405,0.3251,0.330943,0.490993,0.346453,0.262908,2019,7,0.328459
0.2314,0.2665,0.2801,0.2996,0.2928,0.18137,0.35363,0.21811,0.172982,2019,7,0.235129
6.65E-02,1.33E-01,3.08E-01,3.54E-01,3.43E-01,8.38E-02,0.172433,0.13935,0.10019,2019,7,0.175127
0.0932,0.157,0.3103,0.357,0.3557,0.152797,0.292525,0.227322,0.17543,2019,7,0.218923
0.1135,0.1397,0.1305,0.1434,0.1291,0.26585,0.452465,0.275338,0.211345,2019,7,0.215863
0.09385,0.1519,0.25165,0.278,0.26725,0.284303,0.371945,0.346563,0.27817,2019,7,0.277719
0.0999,0.1433,0.22995,0.2597,0.2478,0.088228,0.177438,0.169188,0.123208,2019,7,0.182055
0.0953,0.1647,0.3316,0.3885,0.3823,0.520418,0.658908,0.456906,0.306248,2019,7,0.207277
0.1331,0.16305,0.19325,0.2115,0.2039,0.247755,0.373183,0.277648,0.198008,2019,7,0.258607
0.1858,0.1945,0.1856,0.1845,0.1756,0.381213,0.48618,0.38641,0.296623,2019,7,0.242191
0.0924,0.131,0.1991,0.2177,0.209,0.082865,0.21272,0.193113,0.12406,2019,7,0.165218
0.1511,0.1913,0.2764,0.3142,0.3013,0.452795,0.556663,0.44306,0.348955,2019,7,0.175003
0.1687,0.2017,0.23185,0.25295,0.24535,0.24374,0.399225,0.228588,0.191408,2019,7,0.254533
0.1155,0.1585,0.2209,0.2458,0.2417,0.26618,0.411298,0.335123,0.257325,2019,7,0.239157
0.10235,0.1395,0.2041,0.2327,0.2278,0.093728,0.154805,0.17059,0.12461,2019,7,0.181914
0.08385,0.102,0.1219,0.13005,0.12665,0.413415,0.46,0.322541,0.244868,2019,7,0.27586
0.09225,0.14465,0.2465,0.2769,0.269,0.754993,0.739235,0.523195,0.423398,2019,7,0.352743
0.1393,0.1789,0.2295,0.2536,0.2464,0.58969,0.6173,0.39851,0.277208,2019,7,0.226564
0.0924,0.131,0.1991,0.2177,0.209,0.065348,0.359845,0.185866,0.097426,2019,7,0.385712
0.17965,0.2165,0.2802,0.2965,0.28175,0.051075,0.13231,0.11328,0.078273,2019,7,0.371154
0.1037,0.1592,0.28025,0.3221,0.31175,0.227144,0.455985,0.315721,0.22746,2019,7,0.224445
0.0716,0.1276,0.252,0.2758,0.2637,0.212087,0.31601,0.263375,0.19831,2019,7,0.309775
0.1248,0.2022,0.3983,0.4424,0.4194,0.219293,0.417403,0.22394,0.172928,2019,7,0.264052
0.2261,0.2535,0.2642,0.271,0.2533,0.52303,0.570908,0.3522,0.255208,2019,7,0.288236
0.0839,0.1359,0.2635,0.2966,0.2944,0.773583,0.787085,0.493852,0.352778,2019,7,0.191996
0.1066,0.13325,0.16865,0.18865,0.1847,0.083332,0.349532,0.249103,0.151973,2019,7,0.433279
0.0857,0.1212,0.166,0.1798,0.17225,0.081023,0.29786,0.209915,0.134427,2019,7,0.226228
0.1314,0.195,0.3259,0.3636,0.352,0.06807,0.215608,0.162973,0.104315,2019,7,0.238558
0.1268,0.1841,0.2932,0.3281,0.3213,0.077049,0.196083,0.151175,0.103724,2019,7,0.215504
0.1242,0.1817,0.3196,0.3588,0.3426,0.597156,0.607331,0.436116,0.316478,2019,7,0.23316
0.10235,0.1395,0.2041,0.2327,0.2278,0.090867,0.205213,0.164677,0.120403,2019,7,0.217168
0.0938,0.1321,0.194,0.2173,0.2124,0.481739,0.52809,0.204869,0.217423,2019,7,0.365404
0.5623,0.6064,0.6161,0.6113,0.5892,0.422132,0.511233,0.408795,0.311775,2019,7,0.224765
0.168,0.1891,0.1882,0.1933,0.1836,0.098265,0.177108,0.153375,0.113005,2019,7,0.281889
0.17965,0.2165,0.2802,0.2965,0.28175,0.1355,0.296375,0.22053,0.148755,2019,7,0.220833
0.1858,0.1945,0.1856,0.1845,0.1756,0.0596,0.246655,0.140409,0.080294,2019,7,0.233864
0.1288,0.2153,0.4137,0.463,0.4517,0.105498,0.195533,0.21822,0.147243,2019,7,0.235307
0.2104,0.2519,0.2895,0.3133,0.3087,0.037793,0.108825,0.079923,0.050607,2019,7,0.220136
0.1445,0.17825,0.22615,0.2403,0.229,0.191751,0.291728,0.203631,0.172584,2019,7,0.24084
0.1598,0.212,0.3095,0.3373,0.3187,0.108907,0.226085,0.199053,0.152935,2019,7,0.300391
0.0592,0.1249,0.3009,0.3612,0.3582,0.097385,0.335783,0.22922,0.145208,2019,7,0.340364
0.1783,0.2213,0.2923,0.3312,0.3242,0.104783,0.397465,0.27091,0.184478,2019,7,0.209215
0.19235,0.2407,0.311,0.3368,0.3274,0.048077,0.110723,0.0926,0.064275,2019,7,0.238109
0.09915,0.1552,0.26535,0.3141,0.3102,0.15189,0.21415,0.121475,0.098334,2019,8,0.430288
0.19045,0.20955,0.2043,0.21755,0.2085,0.07775,0.338395,0.186664,0.099998,2019,8,0.262403
0.0688,0.13505,0.28935,0.3455,0.34305,0.240811,0.42535,0.20062,0.156895,2019,8,0.292029
0.0664,0.1138,0.2139,0.2454,0.2365,0.150928,0.451008,0.245472,0.16465,2019,8,0.467398
0.2376,0.293,0.4099,0.4537,0.4371,0.064192,0.379233,0.188273,0.102913,2019,8,0.313612
0.0908,0.09265,0.0888,0.0901,0.08365,0.051735,0.38036,0.196633,0.092793,2019,8,0.466666
0.1039,0.1716,0.3312,0.3852,0.3706,0.07522,0.260818,0.18203,0.11009,2019,8,0.321745
0.0724,0.1272,0.2967,0.3572,0.3461,0.04519,0.089712,0.127443,0.11141,2019,8,0.484054
0.1008,0.1553,0.2649,0.3018,0.2946,1.018745,1.000018,0.540548,0.348048,2019,8,0.440541
0.1679,0.2181,0.3228,0.36165,0.354,0.178345,0.360753,0.25837,0.213133,2019,8,0.381994
0.1,0.1581,0.296,0.3379,0.3256,0.350605,0.521765,0.36903,0.276933,2019,8,0.507497
0.0305,0.0312,0.02905,0.02875,0.0255,0.990833,0.99427,0.580148,0.369498,2019,8,0.438827
0.1007,0.1335,0.2014,0.2303,0.2279,0.05003,0.37662,0.190253,0.088282,2019,8,0.416302
0.1035,0.16,0.2664,0.2955,0.2894,0.08149,0.343153,0.210383,0.122204,2019,8,0.294347
0.1823,0.18775,0.181,0.1816,0.16565,0.071288,0.268958,0.17686,0.092655,2019,8,0.384363
0.3478,0.4032,0.4946,0.5202,0.5077,0.572915,0.764095,0.571622,0.42073,2019,8,0.272855
0.0557,0.1126,0.2882,0.3554,0.3374,0.046813,0.055997,0.060205,0.053853,2019,8,0.404782
0.086,0.1311,0.2211,0.2503,0.2359,0.117598,0.255455,0.170617,0.126288,2019,8,0.447324
0.1064,0.1505,0.2444,0.2798,0.27,0.07841,0.412343,0.214783,0.12395,2019,8,0.446338
0.3873,0.4311,0.4814,0.5124,0.4936,0.552758,0.625523,0.328825,0.308448,2019,8,0.43913
0.1631,0.2013,0.2556,0.2859,0.2775,0.234693,0.398923,0.266056,0.201858,2019,8,0.349626
0.13685,0.14,0.1334,0.13645,0.12795,0.054705,0.36914,0.216625,0.118532,2019,8,0.391005
0.277,0.3239,0.3774,0.3991,0.3806,0.028057,0.374338,0.159453,0.06004,2019,8,0.258032
0.1416,0.1943,0.2681,0.3001,0.2939,0.070518,0.429448,0.211098,0.104865,2019,8,0.473218
0.0779,0.1359,0.2603,0.3145,0.3073,0.213311,0.317591,0.34087,0.262701,2019,8,0.445172
0.07905,0.0803,0.0769,0.0785,0.0728,0.257971,0.38311,0.221052,0.176544,2019,8,0.346757
0.0668,0.1256,0.2716,0.3174,0.3072,0.075852,0.22867,0.170233,0.107092,2019,8,0.426557
0.1648,0.2258,0.3357,0.3797,0.3706,0.3896,0.517571,0.15607,0.130028,2019,8,0.418759
0.1956,0.20615,0.1968,0.1938,0.1801,0.252238,0.525257,0.356518,0.25573,2019,8,0.42945
0.0796,0.15125,0.3188,0.3732,0.36165,0.348405,0.474383,0.346301,0.239422,2019,8,0.315114
0.0482,0.0486,0.0459,0.0459,0.0423,0.060425,0.358085,0.197402,0.099475,2019,8,0.472556
0.1629,0.2126,0.3673,0.4277,0.4145,0.16839,0.429695,0.263045,0.190088,2019,8,0.344767
0.0747,0.1244,0.2357,0.2752,0.2677,0.056603,0.328853,0.188025,0.101262,2019,8,0.262055
0.0969,0.1563,0.3263,0.3845,0.3567,0.323421,0.415271,0.297324,0.259869,2019,8,0.281511
0.11,0.1627,0.2518,0.2819,0.2737,0.365098,0.520679,0.421033,0.33647,2019,8,0.274598
0.619,0.653,0.6336,0.6394,0.6026,0.116195,0.397108,0.2752,0.167235,2019,8,0.471518
0.1654,0.2147,0.3575,0.4138,0.3887,0.039167,0.37134,0.185468,0.07951,2019,8,0.345987
0.1368,0.1627,0.18995,0.21055,0.20405,0.001245,0.004985,0.017704,0.016109,2019,8,0.350175
0.1841,0.2312,0.3001,0.3357,0.3196,0.129024,0.219746,0.240096,0.185949,2019,8,0.35407
0.0982,0.1403,0.2253,0.2592,0.2449,0.37893,0.48035,0.23703,0.185316,2019,8,0.191526
0.278,0.3207,0.4117,0.4573,0.4307,0.051322,0.297778,0.163687,0.082755,2019,8,0.333838
0.0736,0.1407,0.28245,0.33385,0.33165,0.052202,0.34208,0.185,0.086743,2019,8,0.226565
0.0913,0.1472,0.2824,0.327,0.3189,0.273413,0.38685,0.200675,0.179582,2019,8,0.233589
0.1317,0.1758,0.2508,0.2821,0.2753,0.212253,0.352558,0.253723,0.180628,2019,8,0.413817
0.1362,0.1963,0.3225,0.3773,0.3614,0.15871,0.447515,0.265245,0.188547,2019,8,0.399188
0.0978,0.1442,0.2321,0.2642,0.2576,0.049287,0.29093,0.149388,0.07731,2019,8,0.294008
0.1405,0.171,0.2134,0.231,0.2173,0.2983,0.412315,0.300005,0.23065,2019,8,0.502047
0.1462,0.1734,0.1971,0.2211,0.223,0.15035,0.454005,0.28334,0.199108,2019,8,0.366652
0.1605,0.20265,0.2517,0.266,0.2578,0.095873,0.411353,0.256005,0.15717,2019,8,0.289234
0.0581,0.1329,0.3133,0.3722,0.3652,0.057345,0.547478,0.259745,0.121475,2019,8,0.328637
0.3548,0.402,0.478,0.5137,0.4877,0.791073,0.815658,0.597775,0.453538,2019,8,0.361597
0.08645,0.0885,0.0844,0.0855,0.07845,0.06444,0.275063,0.163468,0.086303,2019,8,0.408067
0.0655,0.11975,0.2552,0.31155,0.3058,0.059559,0.474011,0.23076,0.11262,2019,8,0.238412
0.04805,0.04775,0.04505,0.0447,0.0407,0.039374,0.370969,0.163949,0.075908,2019,8,0.366486
0.1018,0.1531,0.3042,0.3583,0.3445,0.117446,0.403529,0.245748,0.169366,2019,8,0.335345
0.0848,0.1265,0.2165,0.2444,0.2355,0.395953,0.569533,0.410005,0.322748,2019,8,0.495231
0.10245,0.17065,0.31945,0.3773,0.36395,0.179692,0.36166,0.267418,0.200895,2019,8,0.271276
0.0813,0.1418,0.2891,0.3395,0.3311,0.160525,0.33746,0.25639,0.1916,2019,8,0.447081
0.119,0.1691,0.2049,0.227,0.217,0.04563,0.303745,0.17048,0.087458,2019,8,0.291613
0.128,0.1644,0.239,0.2697,0.2595,0.108358,0.31205,0.186265,0.123098,2019,8,0.404552
0.1323,0.1738,0.2064,0.2295,0.2209,0.226016,0.421335,0.256624,0.192356,2019,8,0.424367
0.11045,0.1416,0.2158,0.24165,0.23675,0.068647,0.303855,0.179638,0.099778,2019,8,0.31093
0.1098,0.1941,0.4104,0.4724,0.4588,0.29918,0.46572,0.31205,0.239395,2019,8,0.463385
0.0681,0.1237,0.2531,0.2895,0.2778,0.105099,0.448409,0.253764,0.159356,2019,8,0.224193
0.0651,0.1264,0.309,0.3706,0.3634,0.065595,0.325112,0.182003,0.100492,2019,8,0.298252
0.1101,0.13,0.112,0.1177,0.1092,0.169985,0.27157,0.173835,0.134043,2019,8,0.433849
0.18075,0.23535,0.35685,0.3942,0.38805,0.146197,0.413883,0.282323,0.20502,2019,8,0.505471
0.0742,0.1287,0.2789,0.3253,0.3109,0.386328,0.47265,0.214068,0.212913,2019,8,0.412299
0.1275,0.1758,0.2732,0.311,0.3087,0.14694,0.355968,0.261313,0.203122,2019,8,0.356149
0.1585,0.2063,0.3686,0.437,0.4171,0.19347,0.382863,0.291013,0.232658,2019,8,0.500345
0.0799,0.129,0.2673,0.3167,0.312,0.127443,0.392488,0.251825,0.195313,2019,8,0.245261
0.11615,0.195,0.3567,0.40895,0.4047,0.569711,0.623625,0.197568,0.222978,2019,8,0.265653
0.0977,0.1546,0.2573,0.2943,0.2862,0.063629,0.392171,0.203012,0.104535,2019,8,0.257026
0.2984,0.365,0.4331,0.472,0.4485,0.593224,0.649736,0.207743,0.236329,2019,8,0.366306
0.0915,0.1331,0.2515,0.2931,0.2745,0.591835,0.659568,0.434123,0.35132,2019,8,0.485675
0.0733,0.1168,0.2444,0.3025,0.2879,0.045135,0.382643,0.20282,0.10195,2019,8,0.280165
0.2039,0.2545,0.3057,0.3403,0.3304,0.28686,0.49135,0.230279,0.169105,2019,8,0.506622
0.122,0.183,0.3041,0.351,0.3452,0.193346,0.33163,0.226731,0.168706,2019,8,0.294339
0.16485,0.2058,0.26485,0.2921,0.27885,0.29181,0.499848,0.392542,0.317083,2019,8,0.459615
0.0934,0.0941,0.0879,0.0863,0.0885,0.318238,0.436185,0.32646,0.25628,2019,8,0.335961
0.0998,0.1566,0.2775,0.3159,0.3002,0.059985,0.319035,0.188121,0.100602,2019,8,0.375353
0.1124,0.1564,0.2481,0.2824,0.2684,0.093288,0.307128,0.220008,0.13946,2019,8,0.4035
0.0406,0.0405,0.0377,0.0379,0.0342,0.312999,0.501044,0.311417,0.2147,2019,8,0.45193
0.0815,0.1286,0.268,0.3191,0.2989,0.000667,0.0057,0.019395,0.017195,2019,8,0.427435
0.0966,0.1568,0.337,0.3918,0.3674,0.100836,0.355321,0.227322,0.154021,2019,8,0.33977
0.0889,0.15395,0.31615,0.38135,0.37815,0.069665,0.331988,0.199768,0.113692,2019,8,0.367665
0.0375,0.0377,0.0355,0.0353,0.0316,0.522315,0.637114,0.3467,0.262275,2019,8,0.264313
0.0992,0.1483,0.2333,0.2682,0.2646,0.050855,0.21349,0.130193,0.074395,2019,8,0.415708
0.16635,0.2232,0.3162,0.35615,0.3481,0.057455,0.236123,0.13,0.061333,2019,8,0.483711
0.0783,0.1483,0.3242,0.3811,0.3745,0.170233,0.348598,0.237938,0.17895,2019,8,0.39399
0.33825,0.37845,0.42365,0.4469,0.4352,0.236067,0.471303,0.289088,0.205378,2019,8,0.283315
0.1641,0.2102,0.2828,0.3186,0.3014,0.446154,0.51302,0.402498,0.31755,2019,8,0.26547
0.11165,0.16855,0.3311,0.39865,0.38135,0.080349,0.464015,0.226869,0.123702,2019,8,0.279891
0.1028,0.14055,0.20605,0.2316,0.22515,0.071893,0.276493,0.16278,0.094938,2019,8,0.279382
0.10015,0.13355,0.20165,0.23005,0.22795,0.269618,0.48629,0.215085,0.159783,2019,8,0.384468
0.3039,0.3096,0.2936,0.2894,0.2841,0.06466,0.42128,0.20854,0.1047,2019,8,0.417082
0.1211,0.1847,0.3033,0.3341,0.3214,0.174,0.367958,0.244235,0.1685,2019,8,0.325071
0.0567,0.127,0.3204,0.3787,0.3645,0.0937,0.236727,0.1883,0.126095,2019,8,0.384313
0.0785,0.1347,0.2783,0.3182,0.3009,0.273853,0.41336,0.26596,0.247563,2019,8,0.219847
0.0667,0.1319,0.2714,0.3254,0.3188,0.031055,0.36617,0.165228,0.06719,2019,8,0.410464
0.1642,0.2018,0.2682,0.30515,0.2978,0.054375,0.17609,0.089162,0.055063,2019,8,0.509257
0.10785,0.1897,0.35885,0.415,0.41155,0.090043,0.308558,0.205488,0.12593,2019,8,0.386975
0.0964,0.1474,0.2847,0.3327,0.3239,0.115975,0.396503,0.248855,0.159728,2019,8,0.448299
0.0676,0.1178,0.2458,0.2866,0.272,0.077832,0.390535,0.236947,0.135638,2019,8,0.283109
0.3873,0.4261,0.4207,0.4317,0.4208,0.036404,0.335659,0.173368,0.073873,2019,8,0.50735
0.12215,0.18005,0.3194,0.3725,0.3666,0.655566,0.710333,0.485438,0.357494,2019,8,0.32339
0.18125,0.23975,0.35915,0.4091,0.39335,0.149099,0.46154,0.267046,0.174674,2019,8,0.464243
0.0494,0.0505,0.04795,0.0482,0.04255,0.077035,0.302315,0.195285,0.10635,2019,8,0.413848
0.1266,0.1766,0.282,0.3228,0.3149,0.452025,0.548605,0.41611,0.302425,2019,8,0.290744
0.105,0.1559,0.3161,0.3779,0.3668,0.07049,0.327395,0.225838,0.120128,2019,8,0.370812
0.0607,0.0616,0.0589,0.0591,0.0528,0.065072,0.086234,0.057675,0.041711,2019,8,0.315395
0.1112,0.1843,0.3579,0.4205,0.4088,0.122877,0.324398,0.237773,0.157253,2019,8,0.302425
0.1246,0.1779,0.30225,0.3456,0.3467,0.081023,0.3577,0.206587,0.11669,2019,8,0.422813
0.1684,0.2041,0.2365,0.2609,0.2557,0.381625,0.548413,0.428595,0.346535,2019,8,0.266193
0.07065,0.16285,0.37685,0.4453,0.4424,0.149168,0.353685,0.251495,0.189703,2019,8,0.331477
0.0894,0.1404,0.2705,0.3182,0.3049,0.049961,0.410143,0.201761,0.093233,2019,8,0.44199
0.0772,0.1514,0.3136,0.3736,0.3679,0.01912,0.023685,0.032623,0.027782,2019,8,0.336422
0.3193,0.3504,0.3987,0.421,0.3966,0.489288,0.62225,0.375658,0.236343,2019,8,0.448467
0.0783,0.137,0.2943,0.34025,0.33525,0.272588,0.39422,0.274375,0.225205,2019,8,0.39423
0.5136,0.5483,0.5589,0.5753,0.537,0.133795,0.293543,0.219017,0.147683,2019,8,0.352156
0.1068,0.1604,0.3484,0.4248,0.4082,0.306275,0.356146,0.268339,0.188534,2019,8,0.407374
0.0906,0.1406,0.2511,0.2909,0.2798,0.055709,0.344582,0.18324,0.094236,2019,8,0.310484
0.1073,0.147,0.248,0.2858,0.2671,0.06884,0.370433,0.221712,0.121255,2019,8,0.285309
0.07925,0.1409,0.2649,0.30765,0.2995,0.113748,0.33394,0.232795,0.15937,2019,8,0.502348
0.3203,0.37085,0.4363,0.4616,0.44945,0.71025,0.733653,0.44537,0.311885,2019,8,0.262601
0.0803,0.1379,0.2935,0.3402,0.3361,0.219293,0.478508,0.353823,0.261203,2019,8,0.496123
0.04215,0.12405,0.38165,0.46795,0.4638,0.168913,0.35143,0.269123,0.201748,2019,8,0.416628
0.0882,0.1498,0.3115,0.3703,0.3644,0.111836,0.31502,0.231296,0.138484,2019,8,0.314897
0.2003,0.2426,0.302,0.3344,0.3232,0.09953,0.307402,0.222648,0.147545,2019,8,0.268947
0.11,0.1806,0.3482,0.4022,0.3941,0.106735,0.243575,0.193168,0.140367,2019,8,0.279153
0.1113,0.1523,0.2368,0.2637,0.2455,0.246518,0.491694,0.334793,0.266551,2019,8,0.41036
0.0922,0.1609,0.3335,0.3942,0.3889,0.039965,0.358003,0.186045,0.087815,2019,8,0.385576
0.1381,0.179,0.2415,0.2645,0.2529,0.206725,0.36859,0.305147,0.247178,2019,8,0.411665
0.1298,0.19045,0.28855,0.33785,0.32465,0.343455,0.454761,0.252141,0.214645,2019,8,0.274622
0.2183,0.2738,0.3417,0.374,0.3626,0.022778,0.031743,0.036995,0.03529,2019,8,0.487278
0.1043,0.158,0.2489,0.2753,0.2705,0.420166,0.520885,0.298603,0.204621,2019,8,0.341447
0.07285,0.0735,0.07025,0.0715,0.06625,0.27157,0.43437,0.386424,0.300005,2019,8,0.371115
0.13505,0.16005,0.15725,0.169,0.15935,0.084653,0.159398,0.145386,0.112482,2019,8,0.401846
0.0872,0.1556,0.2951,0.3379,0.3312,0.368865,0.523608,0.371037,0.303415,2019,8,0.23634
0.1183,0.18395,0.3298,0.38785,0.38175,0.008972,0.022475,0.040212,0.037793,2019,8,0.170494
0.1795,0.2282,0.2855,0.3158,0.3023,0.067575,0.275668,0.136875,0.086633,2019,8,0.449378
0.084,0.1394,0.2681,0.3139,0.3015,0.06268,0.255373,0.14089,0.079785,2019,8,0.267996
0.0842,0.1487,0.2946,0.3505,0.3352,0.336113,0.447955,0.16597,0.15255,2019,8,0.405098
0.0944,0.153,0.2672,0.2977,0.2893,0.164787,0.352283,0.269604,0.18918,2019,8,0.490541
0.0874,0.1421,0.3045,0.3576,0.3521,0.515399,0.613725,0.455077,0.351856,2019,8,0.374786
0.9,0.9599,0.9245,0.9107,0.8967,0.254878,0.453868,0.354208,0.275558,2019,8,0.454814
0.0954,0.1597,0.2965,0.3491,0.3456,0.047638,0.418805,0.208815,0.09722,2019,8,0.434036
0.0451,0.1001,0.2796,0.3541,0.3401,0.268683,0.473558,0.292168,0.218633,2019,8,0.274169
0.498,0.5414,0.5714,0.5902,0.5764,0.454968,0.576875,0.418173,0.315433,2019,8,0.31496
0.1856,0.2374,0.342,0.3783,0.3713,0.112991,0.386328,0.243369,0.171883,2019,8,0.303505
0.0486,0.107,0.3079,0.3915,0.376,0.02495,0.044393,0.028277,0.01934,2019,8,0.373404
0.0709,0.1307,0.27025,0.32385,0.3155,0.090813,0.354043,0.209805,0.122575,2019,8,0.312534
0.10335,0.1456,0.2659,0.33015,0.31695,0.052945,0.317798,0.19061,0.09832,2019,8,0.329894
0.059,0.1144,0.2645,0.3146,0.3066,0.06334,0.345655,0.217588,0.111548,2019,8,0.290824
0.0885,0.1469,0.2457,0.2723,0.2602,0.087622,0.27278,0.19611,0.128515,2019,8,0.335418
0.0476,0.0966,0.2741,0.3538,0.3379,0.059188,0.42348,0.216295,0.100245,2019,8,0.279891
0.1277,0.1666,0.2201,0.244,0.2331,0.063862,0.31909,0.181068,0.101565,2019,8,0.339335
0.1157,0.1789,0.3443,0.4076,0.3941,0.094772,0.260873,0.185798,0.125655,2019,8,0.292917
0.12855,0.1818,0.32845,0.39575,0.37535,0.08138,0.579625,0.275448,0.14419,2019,8,0.268471
0.05345,0.11585,0.31785,0.39995,0.38815,0.135459,0.26926,0.215442,0.159659,2019,8,0.446746
0.1062,0.1646,0.3113,0.358,0.3521,0.068194,0.404285,0.214728,0.12274,2019,8,0.509511
0.072,0.07335,0.07005,0.0714,0.06575,0.060865,0.423068,0.193883,0.09315,2019,8,0.279127
0.06065,0.1207,0.3009,0.37285,0.36155,0.12109,0.250698,0.226663,0.162148,2019,8,0.300762
0.0389,0.0909,0.2844,0.3697,0.3555,0.121117,0.484228,0.258343,0.166465,2019,8,0.290851
0.0719,0.1167,0.245,0.2901,0.2861,0.111493,0.473118,0.297998,0.180078,2019,8,0.310704
0.2732,0.318,0.3688,0.3991,0.3774,0.289074,0.453441,0.266524,0.197622,2019,8,0.494791
0.3315,0.3933,0.477,0.5088,0.4963,1.064478,1.044086,0.456879,0.288455,2019,8,0.403839
